Season,Date,Team,Opp,Result,Name,Distance,Good,Block,Playoffs
1969,11/16/1969,NO,NYG,W 25-24,Tom Dempsey,43,1,0,0
1969,11/16/1969,NO,NYG,W 25-24,Tom Dempsey,23,1,0,0
1969,11/16/1969,NO,NYG,W 25-24,Tom Dempsey,19,1,0,0
1969,11/16/1969,NO,NYG,W 25-24,Tom Dempsey,13,1,0,0
1969,11/16/1969,MIN,GB,W 9-7,Fred Cox,20,1,0,0
1969,11/16/1969,MIN,GB,W 9-7,Fred Cox,12,1,0,0
1969,11/16/1969,MIN,GB,W 9-7,Fred Cox,10,1,0,0
1969,11/16/1969,MIA,BUF,L 3-28,Karl Kremser,37,0,0,0
1969,11/16/1969,MIA,BUF,L 3-28,Karl Kremser,21,1,0,0
1969,11/16/1969,KC,NYJ,W 34-16,Jan Stenerud,38,1,0,0
1969,11/16/1969,KC,NYJ,W 34-16,Jan Stenerud,21,1,0,0
1969,11/16/1969,HOU,DEN,T 20-20,Roy Gerela,47,0,0,0
1969,11/16/1969,HOU,DEN,T 20-20,Roy Gerela,46,0,0,0
1969,11/16/1969,HOU,DEN,T 20-20,Roy Gerela,38,0,0,0
1969,11/16/1969,HOU,DEN,T 20-20,Roy Gerela,19,1,0,0
1969,11/16/1969,HOU,DEN,T 20-20,Roy Gerela,18,1,0,0
1969,11/16/1969,GB,MIN,L 7-9,Mike Mercer,42,0,1,0
1969,11/16/1969,GB,MIN,L 7-9,Mike Mercer,22,0,0,0
1969,11/16/1969,DET,STL,W 20-0,Errol Mann,50,0,0,0
1969,11/16/1969,DET,STL,W 20-0,Errol Mann,25,1,0,0
1969,11/16/1969,DET,STL,W 20-0,Errol Mann,13,1,0,0
1969,11/16/1969,DEN,HOU,T 20-20,Bobby Howfield,9,1,0,0
1969,11/16/1969,DEN,HOU,T 20-20,Bobby Howfield,47,0,0,0
1969,11/16/1969,DEN,HOU,T 20-20,Bobby Howfield,27,1,0,0
1969,11/16/1969,DAL,WAS,W 41-28,Mike Clark,50,0,0,0
1969,11/16/1969,DAL,WAS,W 41-28,Mike Clark,36,1,0,0
1969,11/16/1969,DAL,WAS,W 41-28,Mike Clark,14,1,0,0
1969,11/16/1969,CLE,PIT,W 24-3,Don Cockroft,28,1,0,0
1969,11/16/1969,CIN,BOS,L 14-25,Horst Muhlmann,55,0,0,0
1969,11/16/1969,CHI,ATL,L 31-48,Mac Percival,50,0,0,0
1969,11/16/1969,CHI,ATL,L 31-48,Mac Percival,37,1,0,0
1969,11/16/1969,BOS,CIN,W 25-14,Gino Cappelletti,45,0,0,0
1969,11/16/1969,BOS,CIN,W 25-14,Gino Cappelletti,43,1,0,0
1969,11/16/1969,BOS,CIN,W 25-14,Gino Cappelletti,43,0,0,0
1969,11/16/1969,BOS,CIN,W 25-14,Gino Cappelletti,38,0,0,0
1969,11/16/1969,BOS,CIN,W 25-14,Gino Cappelletti,36,1,0,0
1969,11/16/1969,BOS,CIN,W 25-14,Gino Cappelletti,33,0,0,0
1969,11/16/1969,BOS,CIN,W 25-14,Gino Cappelletti,11,1,0,0
1969,11/16/1969,BAL,SF,L 17-20,Lou Michaels,41,1,0,0
1969,11/16/1969,ATL,CHI,W 48-31,Bob Etter,30,1,0,0
1969,11/16/1969,ATL,CHI,W 48-31,Bob Etter,17,1,0,0
1969,11/9/1969,SF,RAM,L 30-41,Momcilo Gavric,32,1,0,0
1969,11/9/1969,SD,KC,L 3-27,Dennis Partee,39,0,0,0
1969,11/9/1969,SD,KC,L 3-27,Dennis Partee,25,1,0,0
1969,11/9/1969,RAM,SF,W 41-30,Bruce Gossett,39,1,0,0
1969,11/9/1969,RAM,SF,W 41-30,Bruce Gossett,15,1,0,0
1969,11/9/1969,PHI,WAS,T 28-28,Sam Baker,28,0,0,0
1969,11/9/1969,OAK,DEN,W 41-10,George Blanda,45,1,0,0
1969,11/9/1969,OAK,DEN,W 41-10,George Blanda,24,0,0,0
1969,11/9/1969,OAK,DEN,W 41-10,George Blanda,18,1,0,0
1969,11/9/1969,NYJ,BUF,W 16-6,Jim Turner,47,1,0,0
1969,11/9/1969,NYJ,BUF,W 16-6,Jim Turner,47,0,0,0
1969,11/9/1969,NYJ,BUF,W 16-6,Jim Turner,37,1,0,0
1969,11/9/1969,NYJ,BUF,W 16-6,Jim Turner,25,1,0,0
1969,11/9/1969,NYG,STL,L 17-42,Pete Gogolak,40,1,0,0
1969,11/9/1969,NO,DAL,L 17-33,Tom Dempsey,56,0,0,0
1969,11/9/1969,NO,DAL,L 17-33,Tom Dempsey,37,1,0,0
1969,11/9/1969,MIN,CLE,W 51-3,Fred Cox,32,1,0,0
1969,11/9/1969,MIN,CLE,W 51-3,Fred Cox,28,1,0,0
1969,11/9/1969,MIA,BOS,W 17-16,Karl Kremser,41,0,0,0
1969,11/9/1969,MIA,BOS,W 17-16,Karl Kremser,31,0,0,0
1969,11/9/1969,MIA,BOS,W 17-16,Karl Kremser,17,1,0,0
1969,11/9/1969,KC,SD,W 27-3,Jan Stenerud,47,1,0,0
1969,11/9/1969,KC,SD,W 27-3,Jan Stenerud,30,1,0,0
1969,11/9/1969,HOU,CIN,T 31-31,Roy Gerela,60,0,0,0
1969,11/9/1969,HOU,CIN,T 31-31,Roy Gerela,50,1,0,0
1969,11/9/1969,HOU,CIN,T 31-31,Roy Gerela,37,0,1,0
1969,11/9/1969,HOU,CIN,T 31-31,Roy Gerela,30,0,1,0
1969,11/9/1969,GB,BAL,L 6-14,Mike Mercer,48,1,0,0
1969,11/9/1969,GB,BAL,L 6-14,Mike Mercer,45,0,1,0
1969,11/9/1969,GB,BAL,L 6-14,Mike Mercer,35,0,1,0
1969,11/9/1969,GB,BAL,L 6-14,Mike Mercer,14,1,0,0
1969,11/9/1969,DET,ATL,W 27-21,Errol Mann,34,1,0,0
1969,11/9/1969,DET,ATL,W 27-21,Errol Mann,13,1,0,0
1969,11/9/1969,DEN,OAK,L 10-41,Bobby Howfield,49,0,0,0
1969,11/9/1969,DEN,OAK,L 10-41,Bobby Howfield,27,0,0,0
1969,11/9/1969,DEN,OAK,L 10-41,Bobby Howfield,21,1,0,0
1969,11/9/1969,DAL,NO,W 33-17,Mike Clark,46,0,1,0
1969,11/9/1969,DAL,NO,W 33-17,Mike Clark,40,0,0,0
1969,11/9/1969,DAL,NO,W 33-17,Mike Clark,21,1,0,0
1969,11/9/1969,CLE,MIN,L 3-51,Don Cockroft,28,1,0,0
1969,11/9/1969,CIN,HOU,T 31-31,Horst Muhlmann,18,1,0,0
1969,11/9/1969,CHI,PIT,W 38-7,Mac Percival,35,1,0,0
1969,11/9/1969,CHI,PIT,W 38-7,Mac Percival,27,1,0,0
1969,11/9/1969,BUF,NYJ,L 6-16,Bruce Alford,43,0,0,0
1969,11/9/1969,BUF,NYJ,L 6-16,Bruce Alford,29,1,0,0
1969,11/9/1969,BUF,NYJ,L 6-16,Bruce Alford,28,0,0,0
1969,11/9/1969,BUF,NYJ,L 6-16,Bruce Alford,20,1,0,0
1969,11/9/1969,BUF,NYJ,L 6-16,Bruce Alford,13,0,1,0
1969,11/9/1969,BOS,MIA,L 16-17,Gino Cappelletti,50,0,1,0
1969,11/9/1969,BOS,MIA,L 16-17,Gino Cappelletti,22,0,0,0
1969,11/9/1969,BOS,MIA,L 16-17,Gino Cappelletti,17,1,0,0
1969,11/9/1969,BAL,GB,W 14-6,Lou Michaels,41,0,0,0
1969,11/9/1969,ATL,DET,L 21-27,Bob Etter,42,0,0,0
1969,11/2/1969,WAS,BAL,L 17-41,Curt Knight,50,0,0,0
1969,11/2/1969,WAS,BAL,L 17-41,Curt Knight,34,1,0,0
1969,11/2/1969,SF,DET,L 14-26,Tommy Davis,28,0,0,0
1969,11/2/1969,RAM,ATL,W 38-6,Bruce Gossett,45,0,0,0
1969,11/2/1969,RAM,ATL,W 38-6,Bruce Gossett,34,0,0,0
1969,11/2/1969,RAM,ATL,W 38-6,Bruce Gossett,12,1,0,0
1969,11/2/1969,PIT,GB,L 34-38,Gene Mingo,49,0,1,0
1969,11/2/1969,PIT,GB,L 34-38,Gene Mingo,32,1,0,0
1969,11/2/1969,PIT,GB,L 34-38,Gene Mingo,26,0,0,0
1969,11/2/1969,PIT,GB,L 34-38,Gene Mingo,19,1,0,0
1969,11/2/1969,PHI,NYG,W 23-20,Sam Baker,45,1,0,0
1969,11/2/1969,PHI,NYG,W 23-20,Sam Baker,38,1,0,0
1969,11/2/1969,PHI,NYG,W 23-20,Sam Baker,32,1,0,0
1969,11/2/1969,OAK,CIN,L 17-31,George Blanda,45,0,0,0
1969,11/2/1969,OAK,CIN,L 17-31,George Blanda,27,1,0,0
1969,11/2/1969,NYJ,MIA,W 34-31,Jim Turner,38,0,0,0
1969,11/2/1969,NYJ,MIA,W 34-31,Jim Turner,36,1,0,0
1969,11/2/1969,NYJ,MIA,W 34-31,Jim Turner,14,1,0,0
1969,11/2/1969,NYG,PHI,L 20-23,Pete Gogolak,40,1,0,0
1969,11/2/1969,NYG,PHI,L 20-23,Pete Gogolak,33,1,0,0
1969,11/2/1969,NO,STL,W 51-42,Tom Dempsey,56,0,0,0
1969,11/2/1969,NO,STL,W 51-42,Tom Dempsey,48,0,0,0
1969,11/2/1969,NO,STL,W 51-42,Tom Dempsey,43,1,0,0
1969,11/2/1969,NO,STL,W 51-42,Tom Dempsey,43,0,1,0
1969,11/2/1969,MIN,CHI,W 31-14,Fred Cox,48,1,0,0
1969,11/2/1969,MIN,CHI,W 31-14,Fred Cox,37,0,0,0
1969,11/2/1969,MIA,NYJ,L 31-34,Karl Kremser,22,1,0,0
1969,11/2/1969,KC,BUF,W 29-7,Jan Stenerud,47,1,0,0
1969,11/2/1969,KC,BUF,W 29-7,Jan Stenerud,44,1,0,0
1969,11/2/1969,KC,BUF,W 29-7,Jan Stenerud,37,1,0,0
1969,11/2/1969,KC,BUF,W 29-7,Jan Stenerud,34,1,0,0
1969,11/2/1969,KC,BUF,W 29-7,Jan Stenerud,18,1,0,0
1969,11/2/1969,HOU,BOS,L 0-24,Roy Gerela,35,0,0,0
1969,11/2/1969,GB,PIT,W 38-34,Mike Mercer,15,1,0,0
1969,11/2/1969,DET,SF,W 26-14,Errol Mann,38,0,0,0
1969,11/2/1969,DET,SF,W 26-14,Errol Mann,37,1,0,0
1969,11/2/1969,DET,SF,W 26-14,Errol Mann,31,1,0,0
1969,11/2/1969,DET,SF,W 26-14,Errol Mann,27,1,0,0
1969,11/2/1969,DET,SF,W 26-14,Errol Mann,12,1,0,0
1969,11/2/1969,DEN,SD,W 13-0,Bobby Howfield,28,0,0,0
1969,11/2/1969,DAL,CLE,L 10-42,Mike Clark,50,0,0,0
1969,11/2/1969,DAL,CLE,L 10-42,Mike Clark,14,1,0,0
1969,11/2/1969,CLE,DAL,W 42-10,Don Cockroft,46,0,0,0
1969,11/2/1969,CLE,DAL,W 42-10,Don Cockroft,45,0,0,0
1969,11/2/1969,CIN,OAK,W 31-17,Horst Muhlmann,37,0,0,0
1969,11/2/1969,CIN,OAK,W 31-17,Horst Muhlmann,16,1,0,0
1969,11/2/1969,BUF,KC,L 7-29,Bruce Alford,45,0,0,0
1969,11/2/1969,BOS,HOU,W 24-0,Gino Cappelletti,41,0,0,0
1969,11/2/1969,BOS,HOU,W 24-0,Gino Cappelletti,30,1,0,0
1969,11/2/1969,BOS,HOU,W 24-0,Gino Cappelletti,30,0,0,0
1969,11/2/1969,BAL,WAS,W 41-17,Lou Michaels,49,1,0,0
1969,11/2/1969,BAL,WAS,W 41-17,Lou Michaels,12,1,0,0
1969,11/2/1969,ATL,RAM,L 6-38,Bob Etter,22,1,0,0
1969,11/2/1969,ATL,RAM,L 6-38,Bob Etter,16,1,0,0
1969,10/27/1969,NYG,DAL,L 3-25,Pete Gogolak,50,0,1,0
1969,10/27/1969,NYG,DAL,L 3-25,Pete Gogolak,23,1,0,0
1969,10/27/1969,DAL,NYG,W 25-3,Mike Clark,47,1,0,0
1969,10/27/1969,DAL,NYG,W 25-3,Mike Clark,42,0,0,0
1969,10/27/1969,DAL,NYG,W 25-3,Mike Clark,41,0,0,0
1969,10/27/1969,DAL,NYG,W 25-3,Mike Clark,35,1,0,0
1969,10/27/1969,DAL,NYG,W 25-3,Mike Clark,15,1,0,0
1969,10/26/1969,STL,CLE,T 21-21,Jim Bakken,47,0,0,0
1969,10/26/1969,STL,CLE,T 21-21,Jim Bakken,38,0,0,0
1969,10/26/1969,STL,CLE,T 21-21,Jim Bakken,20,0,0,0
1969,10/26/1969,SF,BAL,W 24-21,Tommy Davis,47,0,0,0
1969,10/26/1969,SF,BAL,W 24-21,Tommy Davis,18,1,0,0
1969,10/26/1969,SD,OAK,L 12-24,Dennis Partee,46,1,0,0
1969,10/26/1969,SD,OAK,L 12-24,Dennis Partee,35,0,0,0
1969,10/26/1969,SD,OAK,L 12-24,Dennis Partee,25,1,0,0
1969,10/26/1969,RAM,CHI,W 9-7,Bruce Gossett,28,1,0,0
1969,10/26/1969,RAM,CHI,W 9-7,Bruce Gossett,23,1,0,0
1969,10/26/1969,RAM,CHI,W 9-7,Bruce Gossett,11,1,0,0
1969,10/26/1969,PIT,WAS,L 7-14,Gene Mingo,49,0,0,0
1969,10/26/1969,PIT,WAS,L 7-14,Gene Mingo,39,0,0,0
1969,10/26/1969,PIT,WAS,L 7-14,Gene Mingo,32,0,0,0
1969,10/26/1969,PHI,NO,W 13-10,Sam Baker,47,0,0,0
1969,10/26/1969,PHI,NO,W 13-10,Sam Baker,45,0,0,0
1969,10/26/1969,PHI,NO,W 13-10,Sam Baker,40,1,0,0
1969,10/26/1969,PHI,NO,W 13-10,Sam Baker,34,0,0,0
1969,10/26/1969,PHI,NO,W 13-10,Sam Baker,12,1,0,0
1969,10/26/1969,OAK,SD,W 24-12,George Blanda,43,0,0,0
1969,10/26/1969,OAK,SD,W 24-12,George Blanda,28,1,0,0
1969,10/26/1969,NYJ,BOS,W 23-17,Jim Turner,38,1,0,0
1969,10/26/1969,NYJ,BOS,W 23-17,Jim Turner,37,0,0,0
1969,10/26/1969,NYJ,BOS,W 23-17,Jim Turner,32,1,0,0
1969,10/26/1969,NYJ,BOS,W 23-17,Jim Turner,13,1,0,0
1969,10/26/1969,NO,PHI,L 10-13,Tom Dempsey,22,1,0,0
1969,10/26/1969,NO,PHI,L 10-13,Tom Dempsey,18,0,0,0
1969,10/26/1969,MIN,DET,W 24-10,Fred Cox,33,1,0,0
1969,10/26/1969,MIA,BUF,W 24-6,Karl Kremser,12,1,0,0
1969,10/26/1969,KC,CIN,W 42-22,Jan Stenerud,45,0,0,0
1969,10/26/1969,HOU,DEN,W 24-21,Roy Gerela,44,0,0,0
1969,10/26/1969,HOU,DEN,W 24-21,Roy Gerela,39,0,0,0
1969,10/26/1969,HOU,DEN,W 24-21,Roy Gerela,22,1,0,0
1969,10/26/1969,GB,ATL,W 28-10,Mike Mercer,32,0,1,0
1969,10/26/1969,DET,MIN,L 10-24,Errol Mann,50,1,0,0
1969,10/26/1969,DEN,HOU,L 21-24,Bobby Howfield,40,0,0,0
1969,10/26/1969,DEN,HOU,L 21-24,Bobby Howfield,21,0,0,0
1969,10/26/1969,CIN,KC,L 22-42,Horst Muhlmann,35,1,0,0
1969,10/26/1969,CIN,KC,L 22-42,Horst Muhlmann,27,1,0,0
1969,10/26/1969,BUF,MIA,L 6-24,Bruce Alford,9,1,0,0
1969,10/26/1969,BUF,MIA,L 6-24,Bruce Alford,22,0,0,0
1969,10/26/1969,BUF,MIA,L 6-24,Bruce Alford,14,1,0,0
1969,10/26/1969,BOS,NYJ,L 17-23,Gino Cappelletti,49,0,0,0
1969,10/26/1969,BOS,NYJ,L 17-23,Gino Cappelletti,39,1,0,0
1969,10/26/1969,BAL,SF,L 21-24,Lou Michaels,46,0,0,0
1969,10/26/1969,BAL,SF,L 21-24,Lou Michaels,37,0,0,0
1969,10/26/1969,ATL,GB,L 10-28,Bob Etter,42,0,0,0
1969,10/26/1969,ATL,GB,L 10-28,Bob Etter,34,1,0,0
1969,10/26/1969,ATL,GB,L 10-28,Bob Etter,30,0,0,0
1969,10/20/1969,NYJ,HOU,W 26-17,Jim Turner,48,1,0,0
1969,10/20/1969,NYJ,HOU,W 26-17,Jim Turner,45,1,0,0
1969,10/20/1969,NYJ,HOU,W 26-17,Jim Turner,45,0,0,0
1969,10/20/1969,NYJ,HOU,W 26-17,Jim Turner,21,1,0,0
1969,10/20/1969,NYJ,HOU,W 26-17,Jim Turner,17,1,0,0
1969,10/20/1969,HOU,NYJ,L 17-26,Roy Gerela,35,0,0,0
1969,10/20/1969,HOU,NYJ,L 17-26,Roy Gerela,12,1,0,0
1969,10/19/1969,WAS,NYG,W 20-14,Curt Knight,44,0,0,0
1969,10/19/1969,WAS,NYG,W 20-14,Curt Knight,36,0,0,0
1969,10/19/1969,STL,MIN,L 10-27,Jim Bakken,26,1,0,0
1969,10/19/1969,SD,BOS,W 13-10,Dennis Partee,28,1,0,0
1969,10/19/1969,SD,BOS,W 13-10,Dennis Partee,28,0,0,0
1969,10/19/1969,SD,BOS,W 13-10,Dennis Partee,12,1,0,0
1969,10/19/1969,RAM,GB,W 34-21,Bruce Gossett,47,0,0,0
1969,10/19/1969,RAM,GB,W 34-21,Bruce Gossett,24,1,0,0
1969,10/19/1969,RAM,GB,W 34-21,Bruce Gossett,21,1,0,0
1969,10/19/1969,PHI,DAL,L 14-49,Sam Baker,52,0,0,0
1969,10/19/1969,OAK,BUF,W 50-21,George Blanda,36,1,0,0
1969,10/19/1969,OAK,BUF,W 50-21,George Blanda,20,1,0,0
1969,10/19/1969,NO,BAL,L 10-30,Tom Dempsey,35,0,0,0
1969,10/19/1969,NO,BAL,L 10-30,Tom Dempsey,33,1,0,0
1969,10/19/1969,MIN,STL,W 27-10,Fred Cox,51,0,1,0
1969,10/19/1969,MIN,STL,W 27-10,Fred Cox,21,1,0,0
