pid,kicker,kgro,knet,ktb,kr,kry
115186,MK-1100,66,46,0,RJ-0700,20
115195,SC-0700,65,38,0,RD-1800,27
115223,JC-2100,67,67,0,JW-4000,0
115261,RL-0900,63,40,0,JW-4600,23
115278,JC-2100,61,42,0,JW-4000,19
115285,JC-2100,62,44,0,JW-4000,18
115300,JC-2100,50,29,0,MM-5300,21
115304,RL-0900,64,41,0,JW-4600,23
115318,JC-2100,55,37,0,JW-4000,18
115323,RL-0900,64,45,0,JW-4600,19
115347,JC-2100,62,62,0,,0
115381,RL-0900,10,10,0,,0
115397,RL-0900,13,13,0,,0
115403,TG-1500,70,52,0,AS-3400,18
115434,TG-1500,53,42,0,KW-1100,11
115453,TG-1500,64,50,0,AS-3400,14
115461,MG-1200,63,42,0,ML-1700,21
115482,MG-1200,65,24,0,ML-1700,41
115491,TG-1500,65,40,0,AS-3400,25
115501,TG-1500,67,45,0,DS-3100,22
115511,MG-1200,63,54,0,ML-1700,9
115538,TG-1500,69,54,0,KW-1100,15
115559,MG-1200,69,59,0,ML-1700,10
115565,SJ-0300,71,40,0,CM-3100,31
115581,SJ-0300,67,52,0,CM-3100,15
115615,SJ-0300,62,4,0,CM-3100,58
115633,JH-0500,69,45,0,MK-1000,24
115644,JH-0500,52,32,0,MK-1000,20
115645,JH-0500,58,46,0,MK-1000,12
115655,SJ-0300,71,21,0,CM-3100,50
115674,SJ-0300,68,45,0,CM-3100,23
115684,JH-0500,67,30,0,MK-1000,37
115695,SJ-0300,68,41,0,CM-3100,27
115704,JH-0500,64,44,0,MK-1000,20
115715,SJ-0300,47,51,0,JS-5200,-4
115725,JH-0900,71,49,0,KK-0200,22
115732,JH-0900,65,46,0,KK-0200,19
115743,BG-1300,62,39,0,ED-0900,23
115768,JH-0900,59,40,0,DA-1000,19
115801,JH-0900,70,50,0,KK-0200,20
115814,BG-1300,62,42,0,ED-0900,20
115816,BG-1300,56,1,0,RC-2200,55
115826,JH-0900,59,45,0,DA-1000,14
115837,BG-1300,55,23,0,ED-0900,32
115881,BG-1300,66,41,0,ED-0900,25
115898,JH-0900,64,45,0,KK-0200,19
115908,MS-5200,61,44,0,ML-1700,17
115926,TG-1500,63,23,0,CT-0100,40
115935,TG-1500,65,46,0,CT-0100,19
115952,MS-5200,63,45,0,ML-1700,18
115965,TG-1500,67,36,0,CT-0100,31
116002,TG-1500,68,45,0,LB-1000,23
116004,TG-1500,65,34,0,CT-0100,31
116023,TG-1500,65,47,0,CT-0100,18
116027,MS-5200,52,34,0,FM-0100,18
116052,MS-5200,66,53,0,ML-1700,13
116063,TG-1500,64,38,0,LB-1000,26
116074,TG-1500,55,35,1,,0
116084,MS-5200,8,8,0,,0
116089,TS-0500,64,43,0,TH-2700,21
116098,NR-0100,57,36,0,IB-0300,21
116109,TS-0500,61,44,0,RJ-1800,17
116125,TD-1700,40,28,0,KM-0300,12
116139,TS-0500,70,50,1,,0
116152,NR-0100,58,34,0,IB-0300,24
116172,NR-0100,65,45,0,IB-0300,20
116182,NR-0100,48,18,0,IB-0300,30
116188,TS-0500,63,47,0,TH-2700,16
116195,NR-0100,62,46,0,SS-2100,16
116206,TS-0500,55,32,0,TH-2700,23
116212,TS-0500,58,38,0,TH-2700,20
116221,NR-0100,53,33,0,IB-0300,20
116230,TS-0500,68,49,0,TH-2700,19
116244,TS-0500,59,39,0,RJ-1800,20
116263,JC-2100,61,36,0,WD-0300,25
116285,BC-3000,61,40,0,JW-4600,21
116293,BC-3000,62,41,0,JW-4600,21
116330,JC-2100,60,36,0,WD-0300,24
116359,BC-3000,53,35,0,JR-2600,18
116374,JC-2100,58,38,0,WD-0300,20
116393,BC-3000,64,43,0,JR-2600,21
116407,JC-2100,54,-30,0,WD-0300,84
116409,BC-3000,61,33,0,JR-2600,28
116421,BC-3000,62,20,0,JR-2600,42
116428,JC-2100,59,34,0,WD-0300,25
116450,JC-2100,44,37,0,WD-0300,7
116452,DB-3500,60,35,0,AD-0400,25
116483,DB-3500,61,38,0,AD-0400,23
116524,PD-0200,65,39,0,IC-0100,26
116540,PD-0200,60,37,0,IC-0100,23
116547,DB-3500,58,44,0,AD-0400,14
116552,PD-0200,30,30,0,,0
116593,DB-3500,59,40,0,AD-0400,19
116605,DB-3500,33,23,0,JW-2500,10
116610,JW-3300,55,34,0,DH-0600,21
116620,JW-3300,58,-30,0,DH-0600,88
116622,MA-0700,54,32,0,TW-2100,22
116627,MA-0700,55,31,0,TW-2100,24
116648,JW-3300,53,28,0,DH-0600,25
116669,MA-0700,52,39,0,TE-0200,13
116675,MA-0700,63,38,0,TW-2100,25
116688,MA-0700,60,31,0,TW-2100,29
116695,MA-0700,58,37,0,TW-2100,21
116735,MA-0700,54,34,0,TW-2100,20
116746,MA-0700,51,34,0,TW-2100,17
116758,MH-3100,45,33,0,ME-0300,12
116767,AV-0400,65,42,0,CR-1500,23
116784,AV-0400,67,45,0,CR-1500,22
116789,AV-0400,62,29,0,CR-1500,33
116821,AV-0400,68,45,0,CR-1500,23
116830,AV-0400,63,50,0,CR-1500,13
116845,MH-3100,55,47,0,PP-0300,8
116857,MH-3100,60,44,0,KF-0200,16
116882,AV-0400,62,44,0,CR-1500,18
116916,MH-3100,34,34,0,,0
116919,JH-0500,66,43,0,RD-1800,23
116935,MK-1100,65,46,0,CM-3100,19
116950,JH-0500,58,35,0,MA-1000,23
116965,MK-1100,55,30,0,CM-3100,25
116991,MK-1100,37,29,0,CB-0300,8
116993,MK-1100,65,40,0,CM-3100,25
117003,JH-0500,70,25,0,RD-1800,45
117030,JH-0500,55,39,0,MA-1000,16
117049,JH-0500,57,38,0,RD-1800,19
117067,JR-1100,64,33,0,JL-1600,31
117091,KB-2300,47,36,0,AR-0200,11
117101,KB-2300,60,45,0,AR-0200,15
117149,JR-1100,57,40,0,JL-1600,17
117151,KB-2300,59,34,0,LM-0600,25
117163,JR-1100,61,44,0,JL-1600,17
117222,KB-2300,66,42,0,LM-0600,24
117232,KB-2300,68,48,0,LM-0600,20
117241,JT-4400,71,6,0,MK-1000,65
117250,SJ-0300,75,55,1,,0
117265,SJ-0300,71,37,0,RJ-0700,34
117311,JT-4400,53,38,0,MK-1000,15
117334,SJ-0300,68,65,0,RJ-0700,3
117338,SJ-0300,64,50,0,RJ-0700,14
117367,SJ-0300,70,50,1,,0
117389,SJ-0300,72,16,0,RJ-0700,56
117416,DA-0300,67,41,0,MM-5300,26
117428,RL-0900,62,36,0,BM-3300,26
117440,RL-0900,57,25,0,BM-3300,32
117453,DA-0300,63,35,0,JW-4000,28
117471,DA-0300,62,32,0,MM-5300,30
117488,DA-0300,48,48,0,JW-4000,0
117506,DA-0300,51,5,0,JW-4000,46
117507,RL-0900,66,39,0,BM-3300,27
117523,DA-0300,49,42,0,JW-4000,7
117545,RL-0900,60,23,0,BM-3300,37
117595,RL-0900,9,9,0,,0
117597,MG-1200,71,47,0,AR-1700,24
117638,MG-1200,69,55,0,AR-1700,14
117651,MG-1200,66,66,0,,0
117664,JF-0900,70,50,1,,0
117672,MG-1200,66,51,0,AR-1700,15
117674,JF-0900,71,49,0,AS-3400,22
117685,MG-1200,67,67,0,AR-1700,0
117698,MG-1200,66,44,0,AR-1700,22
117720,JF-0900,70,47,0,AS-3400,23
117727,MG-1200,65,47,0,AR-1700,18
117744,MV-0100,55,42,0,JS-3200,13
117753,JN-0600,65,54,0,TW-0400,11
117781,JN-0600,62,39,0,TW-0400,23
117789,MV-0100,59,38,0,JS-3200,21
117802,JN-0600,62,42,0,TW-0400,20
117815,JN-0600,66,42,0,TW-0400,24
117852,JN-0600,57,48,0,JW-0500,9
117870,MV-0100,55,34,0,JS-3200,21
117881,JN-0600,68,55,0,JW-0500,13
117896,JC-5000,67,43,0,DJ-3100,24
117934,MB-4600,59,37,0,KW-0800,22
117954,MB-4600,64,31,0,LB-0400,33
117974,MB-4600,60,35,0,LB-0400,25
117983,MB-4600,57,32,0,KW-0800,25
118003,JC-5000,71,47,0,DJ-3100,24
118014,JC-5000,66,20,0,DJ-3100,46
118022,MB-4600,50,35,0,KW-0800,15
118039,MB-4600,57,32,0,LB-0400,25
118048,JC-5000,66,45,0,DJ-3100,21
118078,HE-0100,58,42,0,JW-0400,16
118098,HE-0100,65,45,0,JW-0400,20
118111,HE-0100,67,44,0,JW-0400,23
118121,HE-0100,60,43,0,JW-0400,17
118133,RL-1300,60,42,0,JW-6100,18
118150,RL-1300,55,44,0,TC-1100,11
118159,HE-0100,53,37,0,JW-0400,16
118169,RL-1300,52,30,0,TC-1100,22
118176,HE-0100,52,27,0,RF-0300,25
118203,RL-1300,53,43,0,TC-1100,10
118226,RL-1300,55,36,0,TC-1100,19
118232,OM-0100,67,51,0,AP-0800,16
118249,OM-0100,60,39,0,AM-1800,21
118297,OM-0100,69,47,0,AM-1800,22
118312,PE-0100,69,54,0,TM-2800,15
118323,PE-0100,68,35,0,TM-2800,33
118327,OM-0100,66,41,0,AM-1800,25
118371,OM-0100,59,46,0,AM-1800,13
118377,OM-0100,64,41,0,AM-1800,23
118395,PE-0100,8,8,0,,0
118397,RL-0900,59,61,0,BK-1100,-2
118413,RL-0900,61,-30,0,AR-1700,91
118415,JF-0900,72,59,0,HE-0300,13
118434,JF-0900,60,48,0,JW-4000,12
118471,JF-0900,66,39,0,RT-1200,27
118474,JF-0900,64,44,0,HE-0300,20
118485,RL-0900,62,49,0,AR-1700,13
118501,RL-0900,65,48,0,AR-1700,17
118545,RL-0900,68,47,0,AR-1700,21
118557,JF-0900,70,49,0,JW-4000,21
118560,RL-0900,69,52,0,AR-1700,17
118582,SC-0700,68,68,0,CR-1500,0
118602,SC-0700,64,44,0,CR-1500,20
118613,MH-3100,55,37,0,RJ-0700,18
118640,MH-3100,57,38,0,RJ-0700,19
118653,SC-0700,45,10,0,JB-7800,35
118662,MH-3100,65,39,0,RJ-0700,26
118667,MH-3100,68,40,0,RJ-0700,28
118728,SC-0700,67,50,0,CR-1500,17
118746,MH-3100,42,20,0,TF-0700,22
118753,JH-0500,66,53,0,AM-1800,13
118799,PE-0100,30,30,0,,0
118816,PE-0100,69,32,0,CM-3100,37
118824,PE-0100,67,67,0,,0
118834,JH-0500,64,33,0,AM-1800,31
118842,PE-0100,44,44,0,,0
118855,JH-0500,55,34,0,AP-0800,21
118875,JH-0500,67,31,0,AM-1800,36
118890,PE-0100,47,46,0,CM-3100,1
118901,NR-0100,55,38,0,IC-0100,17
118915,DB-3500,62,44,0,BB-1700,18
118933,NR-0100,64,32,0,IC-0100,32
118941,DB-3500,52,35,0,LN-0200,17
118950,NR-0100,59,39,0,EJ-1100,20
118971,NR-0100,50,35,0,EJ-1100,15
118977,DB-3500,44,33,0,BG-2500,11
118991,NR-0100,69,40,0,IC-0100,29
119003,DB-3500,58,34,0,BB-1700,24
119029,DB-3500,57,31,0,BB-1700,26
119064,MV-0100,53,48,0,AD-0400,5
119067,PD-0200,56,44,0,TW-0400,12
119097,PD-0200,52,42,0,TW-0400,10
119146,PD-0200,70,50,1,,0
119149,PD-0200,64,44,0,TW-0400,20
119158,MV-0100,59,43,0,AD-0400,16
119185,MV-0100,61,36,0,AD-0400,25
119196,PD-0200,55,27,0,TW-0400,28
119206,MV-0100,59,38,0,AD-0400,21
119219,MV-0100,61,45,0,AD-0400,16
119242,MH-3900,69,49,0,RD-1800,20
119250,MK-1100,68,45,0,DH-0600,23
119278,MK-1100,68,52,0,DH-0600,16
119315,MK-1100,70,50,1,,0
119327,MH-3900,62,38,0,RD-1800,24
119339,MK-1100,66,61,0,DH-0600,5
119349,MK-1100,72,41,0,DH-0600,31
119362,MH-3900,65,36,0,RD-1800,29
119372,MK-1100,65,40,0,DH-0600,25
119381,MH-3900,74,50,0,RD-1800,24
119395,MH-3900,70,50,1,,0
119412,JH-0900,63,-4,0,AS-3400,67
119421,MG-1200,69,51,0,ED-0900,18
119446,MG-1200,69,49,0,ED-0900,20
119454,JH-0900,61,45,0,AS-3400,16
119468,JH-0900,69,47,0,AS-3400,22
119483,MG-1200,62,40,0,ED-0900,22
119485,MG-1200,71,25,0,ED-0900,46
119491,JH-0900,64,46,0,AS-3400,18
119535,MG-1200,66,-25,0,ED-0900,91
119538,JH-0900,65,40,0,AS-3400,25
119556,MG-1200,63,37,0,LF-0600,26
119572,MS-5200,59,38,0,AB-1900,21
119594,MS-5200,70,61,0,AB-1900,9
119611,KB-2300,70,17,0,LB-1000,53
119622,MS-5200,61,43,0,AB-1900,18
119639,MS-5200,30,30,0,,0
119650,KB-2300,63,44,0,LB-1000,19
119674,MS-5200,55,22,0,AB-1900,33
119685,KB-2300,61,38,0,LB-1000,23
119708,MS-5200,66,50,0,AB-1900,16
119721,KB-2300,70,50,1,,0
119727,DZ-0100,65,48,0,AB-1900,17
119734,OM-0100,66,36,0,MK-1000,30
119745,OM-0100,72,33,0,MK-1000,39
119759,SJ-0300,57,16,0,TM-2800,41
119766,OM-0100,70,39,0,MK-1000,31
119798,OM-0100,51,38,0,MK-1000,13
119808,SJ-0300,70,42,0,TM-2800,28
119810,SJ-0300,56,39,0,TM-2800,17
119824,SJ-0300,55,36,0,TM-2800,19
119841,OM-0100,66,50,0,MK-1000,16
119853,SJ-0300,72,51,0,TM-2800,21
119882,OM-0100,74,54,1,,0
119890,HE-0100,67,60,0,ML-1700,7
119896,TG-1500,64,39,0,TC-0500,25
119904,HE-0100,65,35,0,ML-1700,30
119921,HE-0100,67,-30,0,ML-1700,97
119923,TG-1500,73,50,0,TC-0500,23
119934,HE-0100,63,30,0,ML-1700,33
119947,TG-1500,74,51,0,TC-0500,23
119965,TG-1500,55,35,1,,0
119972,HE-0100,40,32,0,WW-0300,8
119975,TG-1500,63,37,0,TC-0500,26
120010,TG-1500,70,51,0,TC-0500,19
120038,TG-1500,61,43,0,TC-0500,18
120056,HE-0100,61,45,0,ML-1700,16
120057,MB-4600,56,37,0,WD-0300,19
120074,MB-4600,58,25,0,WD-0300,33
120082,MB-4600,55,25,0,WD-0300,30
120093,MB-4600,65,37,0,WD-0300,28
120103,MB-4600,61,43,0,WD-0300,18
120145,BC-3000,48,38,0,DJ-2300,10
120152,MB-4600,53,35,0,WD-0300,18
120191,MB-4600,63,43,0,WD-0300,20
120209,MB-4600,61,26,0,WD-0300,35
120219,BC-3000,13,13,0,,0
120231,DA-0300,79,59,1,,0
120247,DA-0300,77,57,1,,0
120269,DA-0300,65,46,0,LB-0400,19
120282,DA-0300,64,39,0,KW-0800,25
120304,JC-5000,64,44,0,BM-3300,20
120313,JC-5000,60,14,0,BM-3300,46
120332,DA-0300,65,46,0,KW-0800,19
120353,DA-0300,64,38,0,KW-0800,26
120366,JC-5000,63,43,1,,0
120379,JC-5000,56,40,0,BM-3300,16
120397,DA-0300,71,51,0,KW-0800,20
120404,JR-1100,58,33,0,SS-2100,25
120419,JR-1100,66,37,0,SS-2100,29
120437,TS-0500,58,43,0,AR-0200,15
120450,JR-1100,61,47,0,SS-2100,14
120464,JR-1100,56,45,0,SS-2100,11
120486,TS-0500,47,47,0,AR-0200,0
120506,JR-1100,67,47,0,SS-2100,20
120529,TS-0500,68,50,0,AR-0200,18
120541,JR-1100,59,38,0,IB-0300,21
120549,JR-1100,45,37,0,IB-0300,8
120568,RL-1300,56,49,0,JR-2600,7
120600,RL-1300,51,43,0,PS-0500,8
120620,JC-2100,67,52,0,JM-6500,15
120644,JC-2100,38,31,0,KM-1300,7
120646,JC-2100,67,49,0,JM-6500,18
120657,RL-1300,61,40,0,JR-2600,21
120669,RL-1300,58,43,0,JR-2600,15
120680,JC-2100,70,43,0,JM-6500,27
120708,RL-1300,70,49,0,CW-3200,21
120722,JW-3300,66,45,0,KK-0200,21
120733,JW-3300,65,25,0,KK-0200,40
120766,JW-3300,65,46,0,KK-0200,19
120783,BG-1300,63,38,0,TC-0300,25
120796,JW-3300,66,47,0,KK-0200,19
120805,JW-3300,57,49,0,KK-0200,8
120806,BG-1300,65,12,0,TC-0300,53
120816,BG-1300,63,38,0,TC-0300,25
120831,BG-1300,69,47,0,TC-0300,22
120851,JW-3300,65,34,0,KK-0200,31
120861,BG-1300,60,22,0,TC-0300,38
120885,JW-3300,63,37,0,KK-0200,26
120888,AV-0400,62,46,0,JS-3200,16
120929,JN-0600,67,52,0,PP-0300,15
120953,JN-0600,62,27,0,KF-0200,35
120960,JN-0600,66,39,0,KF-0200,27
120970,AV-0400,60,45,0,JS-3200,15
120980,JN-0600,65,36,0,KF-0200,29
121013,JN-0600,65,43,0,KF-0200,22
121040,JC-2100,48,35,0,SB-2200,13
121054,JC-2100,65,31,0,KK-0200,34
121098,BG-1300,57,36,0,CW-3200,21
121116,JC-2100,60,39,0,KK-0200,21
121120,BG-1300,54,17,0,CW-3200,37
121125,JC-2100,46,35,0,SB-2200,11
121184,BG-1300,62,41,0,CW-3200,21
121193,BC-3000,63,44,0,BM-3300,19
121217,DA-0300,66,49,0,WD-0300,17
121246,DA-0300,65,43,0,WD-0300,22
121271,DA-0300,39,34,0,WD-0300,5
121272,DA-0300,61,39,0,WD-0300,22
121311,BC-3000,16,16,0,,0
121319,DA-0300,65,42,0,WD-0300,23
121324,DA-0300,61,44,0,WD-0300,17
121347,HE-0100,72,52,1,,0
121355,OM-0100,68,46,0,TC-1100,22
121401,HE-0100,72,49,0,TM-2800,23
121414,OM-0100,61,48,0,MW-2900,13
121429,HE-0100,59,31,0,TM-2800,28
121442,OM-0100,75,55,1,,0
121453,HE-0100,67,22,0,TM-2800,45
121465,OM-0100,71,50,0,TC-1100,21
121479,GA-0300,53,38,0,TM-2800,15
121482,JF-0900,62,35,0,ED-0900,27
121500,JF-0900,65,50,0,ED-0900,15
121547,JF-0900,70,50,1,,0
121571,JF-0900,61,47,0,ED-0900,14
121573,JH-0900,70,51,0,AR-1700,19
121583,JF-0900,59,43,0,ED-0900,16
121592,JF-0900,70,50,1,,0
121614,JF-0900,73,-15,0,ED-0900,88
121622,JH-0900,65,45,1,,0
121627,JH-0900,64,47,0,AR-1700,17
121640,JF-0900,60,45,0,CS-0800,15
121651,JF-0900,64,45,0,ED-0900,19
121658,MS-5200,55,35,0,AD-0400,20
121675,PD-0200,49,36,0,LB-1000,13
121688,MS-5200,51,38,0,AK-0400,13
121710,MS-5200,70,50,1,,0
121727,PD-0200,49,47,0,LB-1000,2
121751,MS-5200,74,52,0,AD-0400,22
121803,PD-0200,63,54,0,LB-1000,9
121807,TS-0500,70,50,1,,0
121811,PE-0100,66,45,0,IB-0300,21
121850,TS-0500,61,43,0,AM-1800,18
121863,TS-0500,58,35,0,AM-1800,23
121880,TS-0500,60,45,0,AM-1800,15
121900,PE-0100,70,35,0,IB-0300,35
121943,PE-0100,55,39,0,SS-2100,16
121959,TS-0500,65,53,0,AM-1800,12
121982,NR-0100,62,27,0,ML-1700,35
121995,TG-1500,65,29,0,BB-1700,36
122002,NR-0100,37,37,0,,0
122009,TG-1500,63,46,0,BB-1700,17
122067,TG-1500,66,54,0,BB-1700,12
122075,TG-1500,66,66,0,BB-1700,0
122126,NR-0100,34,24,0,CG-1800,10
122152,NR-0100,67,44,0,ML-1700,23
122159,MH-3100,53,44,0,JM-6500,9
122222,RL-1300,55,36,0,CR-1500,19
122239,RL-1300,53,39,0,CR-1500,14
122288,RL-1300,62,54,0,CR-1500,8
122313,MB-4600,65,42,0,TW-0400,23
122326,MB-4600,60,33,0,TW-0400,27
122358,MB-4600,65,41,0,TW-0400,24
122392,MV-0100,62,42,0,DJ-2300,20
122393,MV-0100,70,52,0,DJ-2300,18
122397,MB-4600,67,19,0,TW-0400,48
122410,MB-4600,61,28,0,TW-0400,33
122426,MV-0100,62,39,0,DJ-3100,23
122438,MB-4600,57,32,0,TW-0400,25
122445,MV-0100,53,28,0,DJ-3100,25
122458,MB-4600,68,47,0,TW-0400,21
122467,MV-0100,30,30,0,DJ-3100,0
122470,MV-0100,29,27,0,DJ-3100,2
122477,MB-4600,66,38,0,JW-0500,28
122489,DB-3500,60,31,0,JS-3200,29
122514,JN-0600,65,11,0,SM-0100,54
122523,DB-3500,56,40,0,JM-2200,16
122536,JN-0600,13,13,0,,0
122563,JN-0600,69,49,0,EJ-1100,20
122599,JN-0600,65,33,0,JR-0700,32
122613,JN-0600,70,60,0,EJ-1100,10
122646,DB-3500,66,55,0,JS-3200,11
122648,SC-0700,52,43,0,DH-0600,9
122672,MH-3900,49,42,0,TD-2500,7
122681,SC-0700,62,39,0,DH-0600,23
122721,MH-3900,55,36,0,TD-2500,19
122729,SC-0700,47,33,0,DH-0600,14
122731,MH-3900,68,42,0,TD-2500,26
122748,MH-3900,62,41,0,TD-2500,21
122757,SC-0700,50,44,0,DH-0600,6
122771,SC-0700,51,51,0,,0
122786,SC-0700,47,41,0,DH-0600,6
122815,MH-3900,63,35,0,RC-0100,28
122820,SJ-0300,78,58,1,,0
122832,SJ-0300,71,41,0,RD-1800,30
122848,SJ-0300,68,41,0,RD-1800,27
122867,SJ-0300,53,40,0,OG-0300,13
122904,MK-1100,53,38,0,MK-1000,15
122905,MK-1100,62,46,0,MK-1000,16
122927,MK-1100,66,44,0,MK-1000,22
122945,MK-1100,62,28,0,MK-1000,34
122965,SJ-0300,68,49,0,RD-1800,19
122991,JW-3300,64,50,0,JW-4000,14
123009,RL-0900,54,28,0,TE-0200,26
123036,RL-0900,63,42,0,TE-0200,21
123051,JW-3300,62,45,0,JW-4000,17
123058,RL-0900,67,38,0,TE-0200,29
123075,RL-0900,59,27,0,TE-0200,32
123092,RL-0900,58,37,0,TE-0200,21
123106,JW-3300,59,47,0,JW-4000,12
123116,RL-0900,52,31,0,TE-0200,21
123129,RL-0900,49,31,0,TE-0200,18
123159,JC-5000,62,41,0,AB-1900,21
123179,KB-2300,60,43,0,BB-2700,17
123188,JC-5000,63,37,0,AB-1900,26
123206,KB-2300,49,37,0,BB-2700,12
123241,JC-5000,70,50,1,,0
123249,KB-2300,72,46,0,LB-0400,26
123299,JC-5000,60,40,0,AB-1900,20
123316,KB-2300,65,44,0,LB-0400,21
123328,JC-5000,50,36,0,AB-1900,14
123338,AV-0400,63,39,0,CM-3100,24
123353,JH-0500,57,-30,0,KF-0200,87
123355,AV-0400,61,43,0,CM-3100,18
123373,JH-0500,57,32,0,KF-0200,25
123398,AV-0400,65,41,0,CM-3100,24
123411,JH-0500,61,41,0,KF-0200,20
123430,JH-0500,54,36,0,KF-0200,18
123448,AV-0400,69,37,0,CM-3100,32
123459,JH-0500,63,43,0,KF-0200,20
123476,JH-0500,65,36,0,KF-0200,29
123491,JH-0500,55,34,0,KF-0200,21
123506,MG-1200,72,51,0,AR-0200,21
123514,JR-1100,60,49,0,AS-3400,11
123518,JR-1100,65,44,0,AS-3400,21
123532,JR-1100,59,31,0,AS-3400,28
123586,JR-1100,64,43,0,AS-3400,21
123656,MG-1200,20,20,0,,0
123661,MB-4600,50,37,0,DD-2400,13
123669,DA-0300,62,27,0,DJ-3100,35
123734,DA-0300,67,28,0,DJ-3100,39
123785,MB-4600,43,33,0,JS-3800,10
123807,MB-4600,57,25,0,BM-3300,32
123818,SJ-0300,56,8,0,DH-0600,48
123855,SJ-0300,77,57,1,,0
123885,SJ-0300,79,59,1,,0
123891,MH-3900,62,35,0,MK-1000,27
