pid,fum,frcv,fry,forc
242915,SA-0600,JS-6400,0,AP-1200
242936,JW-4600,JW-4600,0,
242953,BE-0600,WA-0200,0,WA-0200
242958,EM-0200,DD-1400,0,
242965,MH-1600,WJ-0400,0,OU-0100
243116,CS-1700,TH-0600,0,AB-3300
243158,KO-0700,BJ-1700,0,SR-0600
243167,BW-0100,II-0100,0,TC-2800
243173,KO-0700,AP-0800,0,
243351,OA-0100,BK-0100,0,
243381,TH-1400,TH-1400,0,
243439,KD-1400,AW-2000,8,KV-0100
243455,SM-3600,,0,DE-0400
243468,LT-0600,LT-0600,0,
243590,MB-4500,,0,
243770,BB-2400,BB-2400,0,
243845,PM-0200,JS-0600,0,JP-3600
243932,JL-1400,AP-0500,0,SP-0700
243933,DC-0700,MB-4400,0,TS-3500
243958,SM-2100,DC-0700,0,
243998,JM-1400,JM-1400,0,
244042,KB-1300,KB-1300,0,AP-0500
244043,JM-1400,DW-2700,0,
244046,CT-0100,MG-1700,0,DP-1500
244074,KB-1300,AT-0300,0,SO-0500
244076,DD-0400,DR-2600,0,
244192,JD-1400,JD-1400,0,
244318,KO-0700,NB-0100,0,
244374,BF-0100,SW-0800,0,MB-4100
244405,BF-0100,LB-0900,0,TH-0600
244413,BF-0100,AO-0300,0,CT-1500
244438,MF-0600,BF-0100,0,
244551,RD-1800,RD-1800,0,MS-5500
244636,JG-0600,SB-1900,0,
244665,RO-0700,RO-0700,0,
244851,PM-0200,BK-0100,0,
244857,SM-2400,LT-0900,60,DF-1900
244878,AJ-1200,RR-0300,0,DR-1000
244965,DH-0600,TD-1200,0,SB-1300
244982,DW-3300,DW-3300,0,
245052,CC-1300,TM-1900,0,NC-0200
245111,JL-2800,CC-5200,0,DS-3200
245138,RP-0300,EJ-0100,0,
245357,KF-0200,KF-0200,0,JV-0500
245600,DB-2600,KA-0700,0,JT-3800
245630,DB-2600,AP-1200,12,KC-1100
245793,HW-0100,KK-0100,0,RG-0700
245840,WP-0100,AF-0100,0,OT-0200
245848,WP-0100,AF-0100,0,
245851,DS-3500,DS-3500,0,
246018,AS-1600,AS-1600,0,AW-1500
246023,FG-0200,AW-1500,0,DD-2000
246178,MB-4500,,0,
246181,RF-0500,RW-4300,0,
246192,DA-0800,AH-1450,0,PP-1100
246246,LJ-1500,RG-1200,0,CH-1900
246250,DB-3800,LJ-1600,0,BH-0400
246447,RM-4400,AD-1700,25,LH-1400
246477,KD-0600,MT-2000,0,JT-0100
246487,SW-0100,MM-5300,0,
246542,KW-0500,PP-1100,4,PP-1100
246553,JA-2400,MW-0800,-1,LM-0400
246576,CC-4300,CP-2100,0,RG-2000
246581,MS-1400,WH-0800,0,ST-0100
246596,MB-4500,MB-4500,0,
246643,MB-4500,JJ-0900,0,
246869,JD-1400,JG-3900,0,EW-1800
246989,TP-1000,TP-1000,0,
247084,RK-0200,RK-0200,0,DM-1500
247211,TG-1600,MS-3500,59,SF-0800
247268,DB-2600,MB-0400,0,JA-0900
247399,CT-0100,IG-0200,0,JL-3400
247427,TH-1100,TH-1100,0,IG-0200
247441,RD-0700,TS-3500,0,SR-1100
247442,KB-1300,DV-0300,0,
247485,KB-1700,,0,DT-1600
247524,KB-1700,MR-0400,0,DT-1600
247581,KB-1700,BS-0500,0,RB-3000
247597,DG-0600,JD-0400,0,RM-1400
247739,BW-2200,PW-0900,0,AT-0800
247751,RF-0500,RF-0500,0,
247765,MB-2000,BC-1000,8,TF-0200
247792,TH-2300,DS-1600,14,BW-2200
247851,TL-0500,MB-4000,0,
247902,MT-2100,JA-0100,0,JA-0100
247911,MT-2100,JR-1000,0,JA-0100
247931,JP-3400,JP-3400,0,JV-0500
247933,CH-4100,CH-4100,0,
248152,MM-2800,KA-0700,2,OU-0100
248188,CW-3200,HM-0200,0,CT-1500
248216,AR-0200,CW-3200,0,MG-1500
248238,BW-0100,BW-0100,0,
248257,II-0100,JM-3300,0,
248263,WP-0100,WP-0100,0,LB-0900
248266,VH-0200,VH-0200,0,CT-1500
248350,RW-2600,RG-1200,35,QJ-0100
248396,DS-3300,OM-0100,0,SM-3400
248440,RB-3900,CH-1900,-1,
248453,DB-3800,KC-0500,0,YB-0100
248511,AS-1600,LT-0100,0,
248517,AS-1600,AS-1600,0,
248526,SA-0600,SL-0800,0,TH-0300
248625,AS-1600,AS-2700,0,MT-2000
248799,BF-0100,JD-0500,0,
248866,RM-3400,RM-3400,0,
248934,DB-2800,AG-1200,0,
248954,JH-5200,DH-0700,20,DH-0700
248991,DH-0700,DH-0700,0,
249130,DS-1800,,0,DW-2900
249163,RS-2100,NC-0200,0,NC-0200
249253,CA-0100,KB-2600,0,CW-3400
249258,JP-4400,JP-4400,0,TM-1900
249367,CS-1700,WM-0500,19,MV-0400
249382,CS-1700,CW-2200,0,TB-3400
249454,EM-0200,JS-2900,0,EH-0700
249517,SP-0300,BA-0300,9,CD-1300
249608,EK-0300,NG-0500,0,CW-1200
249611,RM-3400,TP-1000,0,
249632,BS-4700,SB-1900,0,
249736,CJ-1200,,0,DB-2800
249759,JJ-2900,LJ-1400,0,MB-1300
249822,RS-3500,CA-0800,0,MN-0700
249861,JN-0500,JN-0500,0,GW-0100
249906,DC-0700,KD-0100,0,RK-0700
249923,OA-0300,JS-3100,0,JB-0100
249952,DF-1200,JS-0600,0,DC-1600
249966,DR-1300,DR-1300,0,
250053,DB-3800,MR-0400,0,DF-1900
250082,DR-1300,TK-0300,0,MW-1700
250196,GJ-1100,GJ-1100,0,
250208,RM-0700,RM-0700,0,
250323,BG-1100,YB-0100,12,
250329,DJ-2100,ZT-0100,0,SM-0200
250387,SR-1200,SR-1200,0,
250406,CH-4100,MR-2000,0,DP-1800
250466,BR-1100,BR-1100,0,
250484,MB-2000,MB-2000,0,KV-0700
250487,AR-0200,RS-1500,0,
250561,CF-0200,CI-0500,0,
250589,TT-0400,MM-4800,0,
250654,JD-1400,CG-1800,0,JC-5500
250667,FM-0100,FM-0100,0,
250729,TB-1900,MR-2300,0,JC-1100
250758,AH-0200,DW-2200,0,TD-0700
250881,KC-2000,KC-2000,0,
250889,CF-1300,TS-0200,0,
250956,MM-2800,LG-0500,0,LL-1000
250988,RM-4400,,0,
251020,LG-0500,LL-1000,0,RB-1400
251057,RM-0200,RM-0200,0,
251295,AB-3550,AB-3550,0,
251344,DB-2600,PD-0100,0,MW-0800
251373,JJ-4800,JJ-4800,0,RC-1300
251389,LB-0400,RF-1100,0,RF-1100
251462,JM-3300,JM-3300,0,
251508,KC-0300,JG-0200,0,DC-1900
251602,KB-1300,KB-1300,0,
251695,AR-1300,BS-1300,11,AT-0400
251733,AR-1300,AT-0400,35,CW-2400
251808,JM-2900,OR-0100,0,NK-0300
251852,MM-2800,JR-3400,0,CO-0500
251879,AB-2000,AB-1300,0,DS-4800
251930,TT-1300,ST-1100,0,JH-1300
251944,JD-1400,JG-3900,0,DW-1100
251989,JD-1400,GE-0200,0,DW-1100
252001,DB-2600,LA-0300,0,
252017,TN-0400,TN-0400,0,
252029,JD-1400,SS-2100,0,DW-1100
252103,KH-2100,,0,
252135,TP-1000,TP-1000,0,
252161,KH-2100,TT-0600,0,BS-2000
252257,JC-5600,BP-1000,0,TC-1100
252273,AR-0200,BP-1000,0,KR-0600
252299,CF-1300,CF-1300,0,
252301,CF-1300,CF-1300,0,BK-0300
252342,CF-1300,MP-2500,0,JP-3600
252352,CF-1300,JF-0500,0,CH-0100
252475,CC-0700,CS-0300,0,TD-1200
252517,KC-2000,BS-2100,0,JL-3400
252561,DC-0700,FW-0600,0,JH-3400
252658,DG-0600,VM-0100,0,SO-0500
252674,DG-0600,VM-0100,0,SO-0500
252797,LJ-0900,LJ-0900,0,SF-0300
252860,DH-0600,DH-0600,0,
252887,EP-0100,SK-0500,0,
252913,GF-0400,GF-0400,0,
252920,GF-0400,TW-2200,5,
252996,BV-0200,VH-0400,0,KC-0500
253008,CC-1300,CC-1300,0,
253024,AJ-1200,MR-0200,0,LT-0800
253033,BV-0200,BH-1600,0,JT-0900
253085,TB-1900,MH-3000,0,JH-0300
253116,AS-3400,SR-1000,21,JH-0300
253140,FM-0100,FM-0100,0,
253355,JS-5100,CT-0600,18,MT-2000
253369,MM-0800,JS-1200,0,
253436,AS-1600,AS-1600,0,
253460,CJ-1600,MF-1800,0,JM-2100
253561,MV-0300,CH-4300,0,DW-2400
253678,ES-0500,RH-1400,0,
254120,CT-0100,RS-1500,0,AE-0100
254191,BJ-1400,AW-0800,0,AT-0400
254280,DB-0900,JS-0300,0,
254343,BB-2400,RS-0900,0,HP-0100
254347,DF-1300,DF-1300,0,
254489,EM-0200,DD-1400,0,DB-5800
254503,KC-2000,CS-2200,0,OU-0100
254555,JP-3200,CC-0600,0,SP-1100
254608,DB-3800,SB-1300,0,JL-3400
254651,PR-0300,SO-0300,0,JL-3400
254684,PR-0300,,0,GW-0300
254773,AC-2700,RM-0500,3,CD-2000
254806,MJ-0800,CD-2000,0,
254842,TD-2200,RM-0500,8,DW-2200
254901,CF-1300,TP-1700,2,TS-3500
254905,MK-0300,JP-0700,0,
254919,CF-1300,AT-0400,9,TS-3500
254966,JC-5600,SJ-0700,0,BW-0500
255017,RD-1800,TS-2100,0,DE-0500
255077,AC-0600,JB-0300,0,MH-0700
255113,SA-0600,MR-1600,0,MU-0300
255153,BF-0100,RB-0300,0,
255192,SW-0100,SW-0100,0,
255204,PM-0200,RL-0800,0,CO-0500
255353,JM-2900,NL-0300,0,JW-4700
255356,JM-2900,RM-4900,0,LT-0900
255390,DG-0600,DG-0600,0,AH-2300
255412,MM-1500,TG-0800,0,BM-1000
255421,BT-1000,,0,AA-2000
255482,CR-1200,CR-1200,0,
255520,QG-0200,BK-0100,0,BS-1000
255545,TG-1600,LJ-0900,0,
255637,MS-0500,MS-0500,0,
255660,LJ-0900,CM-2300,0,MA-1200
255745,KO-0700,KO-0700,0,
255774,AP-0800,,0,
255892,MC-0700,MC-0700,0,
255965,MC-0700,,0,RH-3100
256022,RP-0300,RP-0300,0,BG-0200
256094,KH-2100,KH-2100,0,
256146,TA-0700,TE-0500,0,
256167,KH-2100,BA-0600,0,JA-0100
256198,DW-5200,MS-0800,0,
256243,MM-2800,AC-1400,0,RC-1300
256267,BM-1700,MW-0800,0,MW-0800
256320,RM-4400,RM-4400,0,RW-4300
256324,MM-2800,JS-0200,0,
256346,KD-0600,ST-0100,39,PD-0100
256424,ED-0900,BK-0300,0,CI-0500
256433,PS-0500,AS-1300,0,TP-1600
256446,KJ-1100,KB-2800,0,JF-0500
256597,AS-1600,AS-1600,0,
256760,CW-2200,SM-0300,0,DS-3100
256761,CS-1700,CS-1700,0,
256840,TB-1900,DW-2400,34,DW-2400
256847,TT-1300,TT-1300,0,BG-1700
256889,JJ-4800,,0,BC-1000
256941,KJ-0700,OA-0200,0,DG-3000
256973,DB-2600,AH-0800,0,LL-1000
257003,TN-0400,TN-0400,0,
257050,TB-2300,TB-2300,0,
257051,BL-0600,FT-0100,0,
257069,AP-0400,RS-0900,0,EW-1400
257092,TB-2300,TB-2300,0,RH-1300
257100,TD-2500,,0,
257111,BW-0700,AD-0400,0,MP-1000
257200,CW-2200,MW-0800,7,MW-0800
257206,AB-3550,AB-3550,0,
257264,CC-4300,MB-4500,0,DB-4200
257282,MJ-2100,MJ-2100,0,
257412,BS-3400,SG-1100,0,
257427,JK-1500,JK-1500,0,
257479,JD-1400,TW-1400,0,OU-0100
257534,GW-1500,DW-2200,0,
257601,EM-0200,MR-2300,0,WW-0800
257672,KF-0200,IG-0200,0,CB-4300
257676,EH-0800,CS-0300,0,TS-0500
257714,CB-0100,,0,BW-0700
257732,TB-3300,ML-0600,0,
257766,SA-0600,LM-0400,0,
257778,JW-4600,JW-4600,0,AJ-0600
257803,JW-4600,PP-1100,0,
257835,MM-5300,MM-5300,0,PD-0100
257874,MB-4500,GW-1700,0,BF-0500
257887,JS-1200,JH-0500,0,
257982,DF-1400,DF-1400,0,CH-1600
258027,JD-1400,JD-1400,0,
258029,JD-1400,TW-1400,0,AO-0300
258053,TJ-2700,,0,MM-2400
258172,DR-1300,DR-1300,0,
258237,TW-0400,TW-0400,0,
258242,JB-3400,NH-0300,35,GB-0700
258275,JP-3200,CH-0800,0,JP-3600
258326,WP-0100,,0,NF-0200
258384,JP-3200,TK-0600,0,BK-0300
258568,SS-2100,MT-1900,5,CT-0600
258856,CB-0900,WA-0200,1,
258862,RB-3900,CC-1300,0,TP-1600
258964,JG-3800,AC-2700,0,TD-0700
258972,JD-1400,CD-0700,0,JA-0100
258998,JD-1400,JG-3900,0,JA-0100
259053,DF-1400,DF-1400,0,KM-0500
259082,SM-2400,MS-3100,0,
259083,SM-2400,SM-2400,0,DW-2400
259162,JL-1400,,0,SR-0600
259187,KB-1300,KB-1300,0,
259202,TB-2300,LF-0300,5,TS-2900
259218,MF-1500,JL-2800,0,
259219,JL-2800,JL-2800,0,
259233,TB-2300,DK-1000,0,CK-0300
259268,RP-0300,SA-0400,0,
259349,TG-1600,LJ-0900,0,
259375,DH-0600,RJ-0600,0,
259426,CP-0500,DJ-1600,0,JA-0900
259431,CP-0500,CP-0500,0,
259447,DH-4300,RC-2700,0,BR-0800
259466,DH-4300,JS-4600,0,JS-4600
259532,JP-3200,PT-0600,0,LL-1000
259538,TB-1000,OA-0200,0,WW-0800
259734,CF-1300,BY-0300,0,
259754,DM-0700,SJ-0700,-3,BR-1500
259871,AJ-1200,AJ-1200,0,
259887,SR-1500,LT-0300,14,KB-2400
259952,DB-1700,DB-1700,0,DB-0900
259968,CP-0900,RS-2800,0,CF-0500
260041,KW-0300,SM-2100,0,MM-2200
260160,SA-0600,CR-0500,2,AL-0800
260174,SA-0600,SA-0600,0,DB-2800
260178,KJ-1100,BF-0500,0,RB-2000
260212,CB-2500,DR-0300,0,MB-3100
260221,ED-0900,KS-1400,0,
260346,NH-1200,BA-1500,0,AP-0800
260462,BL-0600,,0,
260627,FG-0200,GH-0800,19,OH-0500
260635,VD-0100,DD-2000,0,CP-0100
260653,KW-0500,CL-1100,0,BM-3400
260712,KW-0500,WH-0200,0,WH-0200
260741,KW-0500,MB-4200,0,
260888,EM-0200,RM-1400,0,
260968,JW-3000,,0,MW-0800
260987,LB-0400,,0,DS-1600
260991,BJ-1400,MB-2400,0,DE-1100
261005,MB-4500,CP-2100,0,
261112,PR-0300,PR-0300,0,
261217,AW-0400,MH-1000,0,
261237,DC-4400,DC-4400,0,
261238,DC-4400,VC-0100,0,RD-0900
261502,CG-0200,JG-1600,0,
261656,CF-1300,JT-2700,0,BS-2000
261723,RG-2300,RG-2300,0,
261729,JK-1500,BU-0200,0,TJ-1200
261735,KJ-1100,AB-3300,0,AB-3300
261813,BB-1900,MB-1300,0,DB-2800
261869,KJ-1100,CW-3900,0,IS-0100
261873,DC-0700,RB-3000,0,
261880,DC-0700,ZW-0200,0,RM-1400
261899,WL-0200,MR-0400,0,MR-0400
261912,JA-0300,MG-1700,0,GE-0100
261982,DC-0700,DC-0700,0,RB-3000
262041,DB-3800,AK-0100,0,AK-0100
262051,DB-3800,CJ-0900,0,KG-0400
262064,DM-0700,DM-0700,0,CW-3700
262127,AG-1600,,0,SS-1100
262151,DB-3800,JB-6700,0,AK-0100
262194,AG-1600,WS-0800,0,CG-1800
262274,EM-0200,KM-1200,0,JP-0600
262347,PB-1000,TC-0600,0,BD-0700
262373,BW-1000,WD-0500,0,GW-1500
262400,EM-0200,VS-0100,0,JK-0300
262437,AB-2900,TS-3500,0,
262444,AB-2900,KG-0900,0,
262479,AW-0400,AW-0400,0,
262535,AW-0400,AW-0400,0,
262539,AW-0400,KG-0900,59,TS-3500
262598,RW-2200,JP-2700,17,JP-2700
262623,WD-0700,WD-0700,0,SQ-0100
262682,DH-0700,MJ-0800,0,JP-2700
262767,KW-0500,AS-3500,0,
262834,KW-0500,KW-0500,0,
262901,AB-1300,LT-0100,0,KH-1600
262908,MH-1600,MH-1600,0,
262914,KW-0500,KW-0500,0,GW-1700
262959,FG-0200,CC-1500,0,WW-0800
263057,MB-4800,IS-0400,0,MD-0900
263095,LJ-0900,JL-3400,7,NF-0200
263100,DH-4300,KS-0100,0,
263163,DH-4300,MM-6100,0,JE-0600
263202,DW-3300,,0,
263217,CC-3000,CC-3000,0,
263358,TB-2300,BT-0600,0,KR-0500
263473,VY-0100,VY-0100,0,
263553,VY-0100,VY-0100,0,
263666,MS-0800,,0,PW-0600
263683,JJ-4800,MW-0800,6,ST-0100
263803,MJ-2500,MJ-2500,0,
263809,BR-1100,AF-0100,0,
263821,BL-0600,BL-0600,0,
263970,JD-1400,DW-2400,0,SR-0600
263977,DF-1400,CH-4300,0,SR-0600
264013,JD-1400,DW-2400,0,DW-2400
264042,MP-1300,KH-0400,0,
264097,TT-0400,MA-0800,0,MB-4100
264186,BJ-1400,AO-0300,0,
264222,CP-0500,KW-0800,0,CH-0100
264223,CP-0500,EG-0300,0,LF-0500
264305,CP-0500,JF-0500,0,DT-1900
264325,RC-1600,TS-3300,0,
264330,VH-0200,BS-2000,0,KK-0100
264400,ED-0900,ED-0900,0,
264421,BF-0100,BF-0100,0,
264444,NH-1200,PL-0200,0,TH-2200
264525,AG-1600,JF-2100,3,LW-1700
264604,RC-0700,RC-0700,0,
264692,JM-4800,JM-4800,0,
264714,JL-2800,JV-0500,12,KR-0500
264781,JL-2800,VH-0300,32,KR-0500
264889,AJ-1200,CC-4800,0,TM-2800
264912,BS-0800,AG-1200,31,WA-0200
264951,WW-0200,CF-0500,0,CL-1600
264995,DC-4400,KJ-0200,0,KB-2400
265030,DC-0700,CP-1700,0,
265046,DC-0700,DC-0700,0,
265117,DC-0700,KG-0700,0,MW-0800
265149,RC-0800,SO-0500,77,SP-0700
265167,JL-1400,JL-1400,0,
265320,JC-5600,GS-1300,0,GS-1300
265396,PB-1000,LH-1400,4,MT-1900
265531,GL-0300,SS-2500,0,WH-0200
265595,FG-0200,MP-0500,98,BD-0700
265628,AS-1600,MP-0500,0,DH-4100
265638,AS-1600,EJ-0900,0,ML-1600
265688,MB-4800,OP-0100,0,KC-1100
265738,RI-0100,SJ-0200,0,
265766,SM-1400,GH-0800,0,MW-0700
265801,MB-4800,AS-2400,0,
265804,KW-0500,WW-0800,0,
265990,MV-0300,,0,SF-0800
266054,JG-3800,,0,RH-0700
266186,KW-0500,MB-4200,0,PK-0200
266262,KW-0500,RC-1700,0,MB-2700
266267,ML-1000,RC-1700,0,GJ-0100
266330,CB-3600,CB-3600,0,BJ-0700
266352,VY-0100,,0,GE-0200
266415,BW-0100,BT-1000,0,SH-1400
266434,VY-0100,PW-0600,53,AS-1200
266452,CP-0900,JT-1900,0,RM-1400
266514,TW-2100,TW-2100,0,
266618,BS-2400,JD-0400,5,
266644,DC-0700,DC-0700,0,DS-3200
266661,RD-0700,ES-0100,0,KT-0800
266698,DC-0700,JT-0900,19,JT-0900
266817,BJ-1400,BJ-1400,0,
266884,WM-0300,TR-0200,0,
266924,MR-1400,,0,NC-0200
266987,RB-4900,RM-0800,0,DL-1400
267005,DB-3800,JS-6800,0,JP-2000
267145,SM-2400,JO-0500,0,SP-1100
267180,PR-0300,PR-0300,0,
267204,DW-2700,DE-0400,0,SC-1400
267205,LN-0200,AG-0500,0,JB-1300
267226,DE-0400,SP-1100,0,MC-1400
267231,MS-0600,MS-0600,0,
267272,AS-1600,AS-1600,0,TH-0200
267274,FG-0200,JA-0900,0,DJ-1600
267282,MH-2500,MN-0700,0,
267335,MH-2500,JP-0100,0,RG-0400
267416,JK-1500,LG-0300,0,
267604,RD-1800,SW-1200,30,TB-2600
267818,AP-0400,KC-0200,0,KC-0200
267872,BL-1200,DG-2400,6,BW-2200
268033,CP-0500,JG-3400,0,JG-3400
268043,CP-0500,TW-0700,0,TW-0700
268121,DH-2700,RM-0500,0,
268196,DH-2700,DH-2700,0,
268229,DH-2700,RM-0500,0,
268265,DM-2200,NB-0100,0,
268293,CB-4800,AH-1800,0,CW-3700
268295,BF-0100,DH-4100,0,
268350,GJ-0400,,0,BD-0700
268401,JG-0600,RM-4400,0,
268425,BM-3600,BA-1500,2,
268553,TM-1900,II-0100,0,AP-0800
268561,JL-2800,JP-2400,0,MA-0800
268563,BG-1900,KE-0400,0,
268655,CF-1300,JP-2000,0,JP-2000
268784,MM-4800,DC-4800,0,
268839,TT-0400,KE-0200,0,DB-2800
268859,JK-1500,BL-0500,0,PW-0900
268905,RB-3900,TB-3400,0,RH-1100
268992,DJ-2800,DJ-2800,0,
269018,KF-0200,DB-3300,0,YB-0100
269030,TB-2300,TB-2300,0,JT-0900
269069,VM-0400,VA-0200,0,BC-1000
269231,BF-0100,JB-8400,0,LL-1000
269329,BG-1000,RL-0500,0,CG-1800
269450,DR-1300,KB-2400,1,DT-1600
269468,TH-1400,TH-1400,0,GB-0700
269621,TB-0400,PB-1000,0,ST-0100
269712,DH-4300,CO-0500,0,
269770,LJ-0900,EG-0800,0,EG-0800
269799,OA-0300,AB-1300,0,PS-1000
269857,DB-4600,JD-3200,0,KD-0100
270023,KC-1400,NG-0500,1,MS-4300
270139,AW-0400,MO-0300,12,
270175,BW-1000,RW-3100,0,PW-0600
270180,MM-1900,SB-0200,0,
270185,DB-2600,TC-2000,1,DW-0400
270224,DM-2200,DW-1100,69,GE-0200
270265,DB-2600,MR-0900,0,DH-4100
270279,DB-2600,DB-2600,0,
270292,DW-5200,DW-5200,0,
270518,TB-1000,CM-1200,0,TS-3500
270591,SM-2400,MF-1100,0,MM-6100
270616,JP-3200,,0,ER-0100
270670,ED-0900,LW-1700,0,AD-0400
270760,JL-2800,SR-1000,0,JH-0300
270763,JK-1500,KJ-1100,0,
270807,PP-1000,KE-0200,3,
270839,DF-1400,RL-0600,0,KG-0900
270841,KB-1300,KB-1300,0,
270842,MS-3100,CD-2000,1,JP-2000
270980,CP-0500,CP-0500,0,
270993,RJ-1800,RJ-1800,0,SQ-0100
271263,ES-0500,RW-3100,0,KB-2500
271310,MV-0300,MV-0300,0,CW-1200
271323,MV-0300,SM-0200,0,
271357,MV-0300,MV-0300,0,BS-1800
271373,EM-0200,KM-1200,0,JA-0100
271430,MV-0300,WD-0700,0,OU-0100
271541,DW-5200,TC-2500,0,
271548,DW-5200,TT-0100,0,JJ-4000
271561,DM-0700,JE-1000,0,SB-0200
271756,KC-2700,KB-1000,0,DL-1300
271790,MM-5300,JK-0800,0,LL-1000
271821,SM-3600,SM-3600,0,
271857,RC-0800,RC-0800,0,
271879,AR-0200,CH-3800,0,AJ-1200
271891,MB-4500,SM-3600,0,
271912,VY-0100,JB-2500,0,PD-0100
271916,MB-4500,CP-2100,0,
271950,AJ-1200,CC-4800,0,EA-0100
272010,SH-1300,IT-0100,0,
272051,SH-1300,BM-1300,0,BP-0900
272054,WP-0100,KM-2100,0,TH-0200
272076,WP-0100,CK-0400,0,TH-0200
272173,KB-0300,KB-0300,0,DW-2800
272191,TD-2500,TD-2500,0,
272227,JM-4800,JM-4800,0,KA-0200
272236,SM-3400,VH-0300,0,RM-4700
272263,WW-0200,WW-0200,0,
272339,AS-1600,KH-0700,0,SP-1100
272397,LT-0600,MM-2900,0,IS-0400
272417,BG-0700,TK-0300,16,TK-0300
272520,DW-3300,RT-0700,0,CC-0700
272525,AW-0400,AW-0400,0,
272577,LJ-1500,MM-6100,11,IG-0200
272647,RG-2300,BB-2000,0,BB-2000
272661,RG-2300,DD-2000,5,AW-1500
272708,ML-1000,MB-4100,3,MA-0800
272745,EJ-0200,CT-1500,40,BU-0200
273008,CP-0900,CP-0900,0,KE-0200
273046,BC-0100,BC-0100,0,DR-2000
273097,BF-0100,DB-3300,4,JT-0900
273109,BF-0100,JS-5400,0,JT-0900
273233,SM-3400,,0,CW-3700
273272,JH-1700,VC-0100,0,AK-0100
273389,FT-0100,MW-2300,0,AP-0500
273400,EW-0800,MG-1700,15,DF-0100
273464,JL-2800,JL-2800,0,
273485,JL-2800,VW-0200,0,MV-0400
273506,LE-0300,EH-0800,5,MW-3800
273520,TB-2300,RO-0200,0,AS-0400
273573,JL-2800,TB-3400,0,
273588,JA-2900,TC-2800,0,RB-0700
273608,BG-1000,BG-1000,0,
273621,DM-2200,DM-2200,0,
273736,SH-1300,AJ-0500,0,OL-0200
273773,HW-0100,HM-0200,0,JW-1600
273788,BR-1100,MB-2700,0,
273832,WP-0100,JB-0200,0,JB-0200
273916,LT-0600,JA-0900,0,PS-1000
273942,PR-0300,TH-0200,0,DJ-1600
274053,DH-4300,LC-0300,0,MH-1000
274061,DH-0600,DH-0600,0,
274090,JC-5600,CS-0300,0,
274153,RD-1800,ED-1000,0,AW-1600
274219,JC-5600,JC-5600,0,
274249,ZC-0200,KD-0100,0,
274275,FW-0200,AS-0200,0,
274301,AW-0400,DB-2300,0,BB-2000
274346,JF-0400,JF-0400,0,
274358,AW-0400,CO-0500,0,BB-2000
274391,ML-1000,ML-1000,0,
274399,MT-2100,,0,CP-0100
274458,BJ-1400,MM-4800,0,LH-1400
274519,SW-0100,SW-0100,0,
274530,BJ-1400,MJ-1400,0,RB-2000
274544,SW-0100,KW-1400,0,BL-0500
274612,TW-2100,,0,ST-0100
274632,MB-4500,MB-4500,0,
274800,TB-0400,BJ-0700,0,DW-1100
275084,AR-1700,OL-0200,0,HJ-0200
275108,MV-0300,TM-1500,0,JT-2700
275146,FM-0200,FM-0200,0,
275225,CP-0500,MB-2700,0,PK-0200
275229,JL-1400,HT-0500,0,WS-0800
275232,DB-3800,CM-1200,0,
275337,SM-2400,SM-2400,0,
275463,DC-0700,TB-3100,40,KV-0100
275465,ES-0500,ST-1200,0,
275473,DC-0700,TB-3100,1,TL-0100
275509,KM-0700,TH-1400,0,
275552,AJ-0900,,0,
275588,MJ-2500,SC-1300,0,MM-2200
275629,RW-2400,RW-2400,0,
275732,DH-4300,RD-0600,0,JP-2500
275819,DC-3200,KH-1600,61,
275827,DH-4300,DH-4300,0,
275858,JA-0900,DB-3600,0,DB-3600
275877,MH-2500,CW-3900,0,BA-1500
275895,BB-1900,,0,WH-0200
275903,AS-1600,TH-0600,17,LB-0900
275978,RG-2300,RG-2300,0,
276001,FG-0200,JS-4000,0,TJ-1800
276015,AS-1600,II-0100,0,MA-0800
276056,BG-1000,BG-1000,0,MK-0900
276071,BG-1000,FR-0100,0,
276084,EM-0200,EM-0200,0,SR-0600
276086,IH-0100,IH-0100,0,
276126,MC-1500,BG-1000,0,AP-1200
276136,AB-1100,JG-0500,0,GW-1000
276169,IH-0100,IH-0100,0,
276262,SM-1400,,0,
276267,SD-0400,MM-2400,79,JC-2000
276304,TH-2300,RI-0100,0,DE-0400
276427,JP-3200,RB-3000,0,CJ-2500
276588,LW-0500,KW-2200,1,NE-0100
276667,CW-3200,CW-3200,0,
276843,RM-0800,RM-0800,0,OH-0300
276924,BH-1500,SH-1400,0,SH-1400
276940,SS-2100,RM-0800,0,
276951,JD-1400,JR-0300,0,GE-0200
277032,BJ-1300,RO-0700,0,
277038,CT-0100,CT-0100,0,
277068,RC-0100,DS-3100,5,FS-0400
277093,HE-0300,,0,FS-0400
277098,TB-2300,ML-2000,0,JM-5100
277135,MV-0300,ES-0700,0,
277197,JK-1500,,0,JM-0800
277279,CP-1100,MS-3100,0,
277335,CP-1100,CP-1100,0,
277386,SM-2400,SM-2400,0,
277493,MB-4500,AA-2000,0,
277535,MS-0800,DE-1100,0,
277631,JL-1200,CW-3400,0,RD-0600
277647,SW-0800,LT-0900,0,
277678,SW-0800,AS-0400,0,
277899,JC-4200,CW-1200,4,GW-1000
277929,DL-1900,DB-4600,0,
277945,MB-4800,SW-1700,3,JA-0900
277951,SJ-0200,JA-0900,0,KF-0400
278015,SJ-0200,,0,SK-0500
278023,DH-4300,KT-1000,0,
278118,DH-2700,EJ-0100,0,
