pid,punter,pgro,pnet,ptb,pr,pry,pfc
410204,BG-1100,45,32,0,NB-0800,13,0
410220,JK-0100,40,31,0,PC-0900,9,0
410243,MM-1900,22,22,0,TW-2700,0,1
410253,JK-0100,41,23,0,PC-0900,18,0
410257,MM-1900,38,38,0,TW-2700,0,1
410264,JK-0100,46,46,0,,0,0
410268,MM-1900,43,43,0,TW-2700,0,1
410276,JK-0100,40,32,0,PC-0900,8,0
410281,JK-0100,52,47,0,PC-0900,5,0
410285,MM-1900,51,33,0,TW-2700,18,0
410296,MM-1900,47,19,0,TW-2700,28,0
410305,JK-0100,46,26,1,,0,0
410312,MM-1900,46,46,0,TW-2700,0,1
410364,JK-0100,41,34,0,PC-0900,7,0
410387,MS-0600,47,44,0,DJ-0200,3,0
410391,SR-0800,30,30,0,,0,0
410406,SR-0800,40,40,0,DS-3300,0,0
410410,MS-0600,42,39,0,DJ-0200,3,0
410414,SR-0800,52,44,0,DS-3300,8,0
410442,MS-0600,61,61,0,JM-0200,0,1
410468,SR-0800,38,33,0,DS-3300,5,0
410509,MS-0600,50,43,0,DJ-0200,7,0
410547,PM-0300,55,42,0,WW-0200,13,0
410551,CH-1100,51,51,0,TR-1100,0,1
410574,PM-0300,42,32,0,WW-0200,10,0
410591,PM-0300,48,48,0,WW-0200,0,1
410600,PM-0300,55,39,0,WW-0200,16,0
410622,CH-1100,55,55,0,TR-1100,0,1
410627,PM-0300,48,39,0,WW-0200,9,0
410631,CH-1100,33,33,0,,0,0
410638,PM-0300,51,51,0,,0,0
410670,PM-0300,40,-29,0,WW-0200,69,0
410689,CH-1100,37,37,0,TR-1100,0,1
410723,SK-0600,48,39,0,JC-5600,9,0
410728,RH-2500,36,36,0,CC-0700,0,1
410750,RH-2500,35,35,0,CC-0700,0,1
410754,SK-0600,56,35,0,JC-5600,21,0
410762,RH-2500,44,44,0,,0,0
410768,SK-0600,37,36,0,JC-5600,1,0
410776,RH-2500,46,46,0,CC-0700,0,1
410788,SK-0600,32,32,0,,0,0
410795,RH-2500,38,38,0,,0,0
410827,RH-2500,29,29,0,CC-0700,0,1
410832,SK-0600,45,40,0,JC-5600,5,0
410837,RH-2500,34,31,0,CC-0700,3,0
410842,SK-0600,35,35,0,,0,0
410849,RH-2500,37,39,0,CC-0700,-2,0
410857,SK-0600,40,37,0,JC-5600,3,0
410861,RH-2500,48,44,0,CC-0700,4,0
410893,BF-0300,47,27,1,,0,0
410899,JB-0500,45,45,0,,0,0
410904,BF-0300,50,45,0,CM-3400,5,0
410912,JB-0500,46,46,0,DB-1800,0,1
410916,BF-0300,57,57,0,,0,0
410923,JB-0500,45,37,0,DB-1800,8,0
410940,JB-0500,34,12,0,DB-1800,22,0
410958,BF-0300,56,36,1,,0,0
410971,BF-0300,46,39,0,CM-3400,7,0
410975,JB-0500,40,40,0,,0,0
410980,BF-0300,45,37,0,CM-3400,8,0
411079,PM-0300,38,38,0,CC-0700,0,1
411084,SK-0600,47,45,0,TR-1100,2,0
411126,SK-0600,39,39,0,TR-1100,0,1
411146,PM-0300,48,40,0,ER-0100,8,0
411190,PM-0300,34,30,0,ER-0100,4,0
411196,MM-1900,44,44,0,AR-0200,0,1
411200,HS-0200,41,28,0,PC-0900,13,0
411215,HS-0200,43,43,0,PC-0900,0,1
411224,MM-1900,43,33,0,SM-3600,10,0
411243,MM-1900,33,33,0,AR-0200,0,1
411248,HS-0200,46,26,1,,0,0
411278,HS-0200,37,37,0,,0,0
411284,MM-1900,46,46,0,AR-0200,0,1
411290,HS-0200,28,28,0,PC-0900,0,1
411294,MM-1900,47,47,0,AR-0200,0,0
411341,MM-1900,19,19,0,DH-0700,0,1
411367,NH-0700,41,41,0,,0,0
411392,RH-2500,41,35,0,DN-1400,6,0
411409,RH-2500,31,31,0,,0,0
411440,NH-0700,41,21,1,,0,0
411450,RH-2500,25,25,0,DN-1400,0,1
411466,RH-2500,50,50,0,,0,0
411475,RH-2500,53,36,0,DN-1400,17,0
411479,NH-0700,47,44,0,JC-5600,3,0
411510,RH-2500,47,46,0,DN-1400,1,0
411556,AL-0500,51,45,0,TW-2700,6,0
411565,JK-0100,48,28,1,,0,0
411569,AL-0500,55,55,0,,0,0
411579,AL-0500,54,54,0,,0,0
411595,AL-0500,48,21,0,TW-2700,27,0
411618,JK-0100,34,34,0,RS-1600,0,0
411635,JK-0100,40,42,0,RS-1600,-2,0
411640,AL-0500,51,51,0,,0,0
411648,JK-0100,38,38,0,,0,0
411664,JK-0100,57,48,0,RS-1600,9,0
411741,AP-1800,43,43,0,RP-0300,0,1
411745,BM-3600,43,32,0,BW-2700,11,0
411749,AP-1800,48,46,0,RP-0300,2,0
411767,AP-1800,53,55,0,RP-0300,-2,0
411783,AP-1800,43,23,1,,0,0
411788,BM-3600,57,43,0,BW-2700,14,0
411792,AP-1800,37,37,0,RP-0300,0,1
411801,BM-3600,44,44,0,,0,0
411812,BM-3600,53,41,0,TB-2100,12,0
411841,DS-1500,43,43,0,BW-0100,0,0
411846,DC-3200,51,51,0,,0,0
411855,DC-3200,50,30,1,,0,0
411878,DC-3200,49,21,0,SL-0900,28,0
411894,DC-3200,39,22,0,SL-0900,17,0
411925,DS-1500,40,40,0,BW-0100,0,1
411929,DC-3200,51,41,0,SL-0900,10,0
411950,DS-1500,33,33,0,,0,0
411978,DS-1500,42,42,0,,0,0
411982,DC-3200,47,47,0,MM-4800,0,1
411988,DS-1500,39,39,0,BW-0100,0,1
412000,DS-1500,38,18,1,,0,0
412010,JR-3700,43,29,0,DR-1200,14,0
412016,CK-0900,45,45,0,,0,0
412020,JR-3700,60,56,0,DR-1200,4,0
412034,CK-0900,36,16,1,,0,0
412040,JR-3700,46,46,0,,0,0
412059,JR-3700,40,40,0,,0,0
412082,JR-3700,67,47,1,,0,0
412089,CK-0900,31,31,0,,0,0
412093,JR-3700,43,43,0,DR-1200,0,1
412142,CK-0900,54,40,0,NB-0800,14,0
412152,CK-0900,50,51,0,NB-0800,-1,0
412156,JR-3700,60,48,0,DR-1200,12,0
412173,MK-1200,24,24,0,DH-3200,0,1
412210,MK-1200,28,28,0,,0,0
412232,JF-0800,46,39,0,EW-0500,7,0
412316,JF-0800,35,35,0,EW-0500,0,1
412334,JF-0800,42,25,0,EW-0500,17,0
412350,TM-3300,53,53,0,CS-2600,0,1
412378,DJ-1700,46,46,0,DS-1600,0,1
412382,TM-3300,58,47,0,CS-2600,11,0
412386,DJ-1700,35,30,0,DH-2400,5,0
412393,TM-3300,42,42,0,,0,0
412409,DJ-1700,39,39,0,DH-2400,0,1
412413,TM-3300,42,42,0,CS-2600,0,1
412417,DJ-1700,43,38,0,DH-2400,5,0
412459,DJ-1700,43,37,0,DS-1600,6,0
412513,BG-1100,33,33,0,,0,0
412520,DJ-2800,63,54,0,SB-1400,9,0
412533,DJ-2800,59,39,1,,0,0
412581,DJ-2800,41,41,0,,0,0
412591,BG-1100,31,31,0,,0,0
412597,DJ-2800,62,52,0,SB-1400,10,0
412601,BG-1100,47,35,0,DA-0900,12,0
412639,BG-1100,49,49,0,,0,0
412654,BG-1100,42,35,0,DA-0900,7,0
412685,MB-2100,45,45,0,DS-3300,0,0
412704,MB-2100,54,54,0,DS-3300,0,0
412722,MS-0600,29,29,0,,0,0
412729,MS-0600,51,41,0,ER-0500,10,0
412772,MB-2100,45,39,0,DS-3300,6,0
412798,MS-0600,52,32,1,,0,0
412816,CH-1100,42,42,0,JC-5400,0,1
412822,SW-0500,36,36,0,,0,0
412839,SW-0500,49,39,0,WW-0200,10,0
412855,SW-0500,46,47,0,WW-0200,-1,0
412882,SW-0500,40,40,0,WW-0200,0,1
412887,CH-1100,-15,-19,0,,0,0
412922,CH-1100,35,35,0,,0,0
412928,SW-0500,42,42,0,WW-0200,0,1
412934,CH-1100,39,29,0,JC-5400,10,0
412944,CH-1100,37,37,0,JC-5400,0,1
412971,CH-1100,48,33,0,JC-5400,15,0
413000,SL-0400,46,28,0,QC-0400,18,0
413025,SL-0400,47,27,0,QC-0400,20,0
413029,KH-2600,54,54,0,JH-3700,0,0
413044,KH-2600,45,40,0,JH-3700,5,0
413084,SL-0400,66,46,1,,0,0
413102,SL-0400,43,43,0,QC-0400,0,1
413106,KH-2600,52,40,0,JH-3700,12,0
413115,KH-2600,48,28,1,,0,0
413153,BM-0700,41,41,0,DJ-0200,0,1
413181,SR-0800,45,36,0,DH-2700,9,0
413199,BM-0700,44,-9,0,DJ-0200,53,0
413224,BM-0700,39,39,0,DJ-0200,0,1
413229,SR-0800,16,16,0,,0,0
413242,SR-0800,38,34,0,DH-2700,4,0
413246,BM-0700,45,42,0,DJ-0200,3,0
413267,SR-0800,32,32,0,,0,0
413271,BM-0700,52,52,0,,0,0
413294,BM-0700,51,51,0,,0,0
413301,SR-0800,38,31,0,DH-2700,7,0
413314,MT-2300,44,44,0,KK-0100,0,1
413319,BK-0700,34,23,0,GM-0100,11,0
413334,BK-0700,51,51,0,GM-0100,0,0
413342,MT-2300,45,25,1,,0,0
413361,MT-2300,45,45,0,KK-0100,0,1
413366,BK-0700,44,44,0,GM-0100,0,1
413435,MT-2300,55,55,0,KK-0100,0,1
413444,BK-0700,47,48,0,GM-0100,-1,0
413451,MT-2300,47,47,0,KK-0100,0,1
413514,NH-0700,56,55,0,JN-0900,1,0
413561,NH-0700,51,51,0,JN-0900,0,0
413590,NH-0700,47,40,0,JN-0900,7,0
413594,JK-0100,57,43,0,DN-1400,14,0
413621,JK-0100,34,34,0,,0,0
413634,JK-0100,41,21,1,,0,0
413642,SL-0400,55,35,1,,0,0
413650,MM-1900,34,34,0,,0,0
413656,SL-0400,53,49,0,PC-0900,4,0
413660,MM-1900,56,51,0,JH-3700,5,0
413665,SL-0400,39,39,0,PC-0900,0,1
413678,SL-0400,66,60,0,PC-0900,6,0
413693,SL-0400,69,48,0,PC-0900,21,0
413703,SL-0400,59,39,1,,0,0
413722,MM-1900,36,36,0,JH-3700,0,1
413744,MM-1900,45,42,0,JH-3700,3,0
413748,SL-0400,44,44,0,KO-0300,0,0
413757,SL-0400,51,46,0,PC-0900,5,0
413762,MM-1900,52,50,0,JH-3700,2,0
413766,SL-0400,57,57,0,,0,0
413774,MM-1900,28,28,0,JH-3700,0,1
413797,JF-0800,48,46,0,ER-0500,2,0
413801,MB-2100,57,43,0,DH-3200,14,0
413805,JF-0800,45,45,0,,0,0
413824,JF-0800,48,37,0,ER-0500,11,0
413855,JF-0800,55,40,0,ER-0500,15,0
413868,JF-0800,55,56,0,AS-1900,-1,0
413895,MB-2100,51,45,0,DH-3200,6,0
413945,MB-2100,37,37,0,,0,0
413963,MK-1200,52,52,0,,0,0
413977,DJ-1700,54,34,1,,0,0
413999,DJ-1700,30,30,0,,0,0
414015,MK-1200,54,54,0,CS-2600,0,1
414033,DJ-1700,35,35,0,EW-0500,0,1
414037,MK-1200,-15,-15,0,,0,0
414056,DJ-1700,35,35,0,,0,0
414067,DJ-1700,46,46,0,,0,0
414071,MK-1200,60,39,0,CS-2600,21,0
414080,MK-1200,35,35,0,CS-2600,0,1
414085,CB-0700,46,28,0,EW-0500,18,0
414128,BM-3600,39,39,0,,0,0
414166,BM-3600,66,54,0,TG-0900,12,0
414173,BF-0300,32,32,0,RP-0300,0,1
414189,BF-0300,35,35,0,,0,0
414200,BF-0300,46,46,0,,0,0
414241,BF-0300,52,52,0,RP-0300,0,0
414250,BM-3600,48,48,0,,0,0
414254,BF-0300,48,36,0,RP-0300,12,0
414291,RH-2500,54,34,1,,0,0
414312,RH-2500,42,33,0,QC-0400,9,0
414318,KH-2600,36,36,0,,0,0
414325,RH-2500,50,39,0,QC-0400,11,0
414333,KH-2600,52,32,1,,0,0
414337,RH-2500,40,40,0,,0,0
414356,RH-2500,37,29,0,QC-0400,8,0
414369,KH-2600,34,34,0,,0,0
414399,RH-2500,43,23,1,,0,0
414406,KH-2600,48,48,0,,0,0
414411,RH-2500,47,38,0,QC-0400,9,0
414417,KH-2600,34,34,0,JC-5600,0,1
414428,RH-2500,51,39,0,QC-0400,12,0
414432,KH-2600,48,48,0,,0,0
414464,PM-0300,46,42,0,JJ-3900,4,0
414541,PM-0300,59,55,0,JJ-3900,4,0
414546,MT-2300,48,48,0,TR-1100,0,1
414566,MT-2300,58,51,0,TR-1100,7,0
414621,BM-0700,30,30,0,,0,0
414625,CK-0900,34,34,0,DH-2700,0,0
414629,BM-0700,55,55,0,,0,0
414684,CK-0900,44,40,0,DH-2700,4,0
414727,BM-0700,41,41,0,DR-1200,0,1
414747,BM-0700,47,47,0,DR-1200,0,1
414762,BM-0700,48,48,0,,0,0
414789,JB-0500,40,26,0,JC-5400,14,0
414802,JB-0500,38,38,0,JC-5400,0,1
414807,SW-0500,45,8,0,CM-3400,37,0
414827,SW-0500,54,34,1,,0,0
414857,JB-0500,49,49,0,JC-5400,0,1
414865,SW-0500,44,24,1,,0,0
414872,JB-0500,50,50,0,JC-5400,0,0
414889,SW-0500,45,32,0,CM-3400,13,0
414893,JB-0500,50,32,0,JC-5400,18,0
414917,SW-0500,66,66,0,,0,0
414947,HS-0200,39,10,0,DJ-0200,29,0
414977,SR-0800,42,42,0,,0,0
414981,HS-0200,28,28,0,DJ-0200,0,1
414990,SR-0800,36,36,0,AR-0200,0,1
415016,SR-0800,52,51,0,AR-0200,1,0
415031,SR-0800,47,47,0,SM-3600,0,1
415040,HS-0200,59,39,1,,0,0
415044,SR-0800,40,40,0,AR-0200,0,1
415050,HS-0200,53,55,0,JM-0200,-2,0
415078,HS-0200,54,34,1,,0,0
415100,JR-3700,61,53,0,DA-0900,8,0
415120,DJ-2800,54,52,0,NB-0800,2,0
415145,JR-3700,39,39,0,,0,0
415154,DJ-2800,41,21,1,,0,0
415159,JR-3700,51,45,0,DA-0900,6,0
415189,DJ-2800,61,49,0,NB-0800,12,0
415193,JR-3700,19,19,0,,0,0
415216,DJ-2800,49,39,0,NB-0800,10,0
415229,DJ-2800,57,28,0,NB-0800,29,0
415255,JR-3700,65,45,1,,0,0
415271,BG-1100,53,43,0,KK-0100,10,0
415286,BG-1100,34,34,0,,0,0
415307,BG-1100,55,55,0,KK-0100,0,0
415313,BK-0700,45,46,0,SB-1400,-1,0
415346,BK-0700,45,45,0,SB-1400,0,1
415357,BG-1100,49,49,0,,0,0
415367,BK-0700,56,36,1,,0,0
415385,BK-0700,38,38,0,,0,0
415392,BG-1100,43,43,0,,0,0
415402,BG-1100,64,64,0,,0,0
415426,MS-0600,47,47,0,,0,0
415432,DC-3200,35,35,0,,0,0
415436,MS-0600,46,44,0,BW-0100,2,0
415455,DC-3200,43,43,0,DS-3300,0,0
415463,MS-0600,36,36,0,BW-0100,0,1
415502,DC-3200,46,46,0,DS-3300,0,1
415573,DC-3200,37,37,0,,0,0
415595,AP-1800,44,44,0,BJ-2200,0,0
415599,AL-0500,54,52,0,BW-2700,2,0
415606,AP-1800,35,35,0,BJ-2200,0,1
415611,AL-0500,51,9,0,BW-2700,42,0
415632,AP-1800,46,40,0,BJ-2200,6,0
415636,AL-0500,45,45,0,,0,0
415642,AP-1800,48,35,0,BJ-2200,13,0
415693,AL-0500,42,42,0,BW-2700,0,1
415714,AL-0500,59,40,0,BW-2700,19,0
415731,DS-1500,40,23,0,CC-0700,17,0
415749,DS-1500,54,47,0,CC-0700,7,0
415753,SK-0600,46,46,0,SL-0900,0,1
415769,SK-0600,51,44,0,SL-0900,7,0
415783,DS-1500,28,28,0,CC-0700,0,1
415803,DS-1500,45,45,0,CC-0700,0,0
415807,SK-0600,49,35,0,SL-0900,14,0
415819,SK-0600,51,44,0,SL-0900,7,0
415825,DS-1500,58,38,1,,0,0
415836,SK-0600,17,16,0,JH-2100,1,0
415841,DS-1500,40,6,0,CC-0700,34,0
415870,DS-1500,46,3,0,CC-0700,43,0
415887,DS-1500,46,46,0,,0,0
415891,SK-0600,38,38,0,SL-0900,0,1
415931,TM-3300,41,0,0,WW-0200,41,0
415947,CH-1100,39,28,0,DH-2400,11,0
416017,TM-3300,50,50,0,WW-0200,0,1
416021,CH-1100,50,55,0,DH-2400,-5,0
416042,CH-1100,49,49,0,DH-2400,0,1
416047,TM-3300,39,39,0,WW-0200,0,1
416064,SW-0500,29,29,0,,0,0
416068,BM-3600,45,33,0,JC-5400,12,0
416082,BM-3600,61,54,0,JC-5400,7,0
416087,SW-0500,47,36,0,RP-0300,11,0
416119,BM-3600,42,42,0,JC-5400,0,1
416134,SW-0500,41,41,0,RP-0300,0,1
416140,BM-3600,33,33,0,JC-5400,0,1
416149,SW-0500,45,45,0,,0,0
416153,BM-3600,57,45,0,JC-5400,12,0
416167,BM-3600,52,51,0,JC-5400,1,0
416171,SW-0500,35,35,0,RP-0300,0,1
416175,BM-3600,46,29,0,JC-5400,17,0
416179,SW-0500,44,44,0,RP-0300,0,0
416195,SW-0500,42,42,0,RP-0300,0,1
416206,MK-1200,54,27,0,JM-0200,27,0
416234,MK-1200,38,38,0,JM-0200,0,1
416250,MK-1200,42,42,0,,0,0
416256,SR-0800,42,36,0,EW-0500,6,0
416260,MK-1200,45,43,0,JM-0200,2,0
416272,MK-1200,31,31,0,,0,0
416276,SR-0800,53,39,0,EW-0500,14,0
416340,MK-1200,53,48,0,JM-0200,5,0
416350,SR-0800,39,39,0,,0,0
416396,SP-0500,46,46,0,,0,0
416400,JB-0500,49,33,0,SS-3000,16,0
416422,JB-0500,46,16,0,SS-3000,30,0
416439,JB-0500,53,52,0,SS-3000,1,0
416468,SP-0500,36,36,0,CG-0200,0,0
416473,JB-0500,45,37,0,SS-3000,8,0
416506,JB-0500,51,54,0,SS-3000,-3,0
416528,DJ-2800,39,39,0,,0,0
416542,DJ-2800,39,39,0,DH-2700,0,1
416558,DJ-2800,38,38,0,,0,0
416562,BM-0700,48,33,0,DA-0900,15,0
416566,DJ-2800,49,49,0,,0,0
416570,BM-0700,37,37,0,,0,0
416600,DJ-2800,52,55,0,DH-2700,-3,0
416604,BM-0700,44,34,0,DA-0900,10,0
416631,DJ-2800,56,56,0,JK-1800,0,0
416635,BM-0700,52,22,0,DA-0900,30,0
416647,BM-0700,52,52,0,DA-0900,0,0
416652,DJ-2800,43,43,0,EB-0600,0,0
416658,BM-0700,34,34,0,QB-0300,0,1
416664,BM-0700,32,19,0,DA-0900,13,0
416681,NH-0700,42,17,0,QC-0400,25,0
416686,KH-2600,52,32,1,,0,0
416695,NH-0700,30,16,0,QC-0400,14,0
416713,KH-2600,54,51,0,DN-1400,3,0
416729,NH-0700,47,47,0,,0,0
416749,KH-2600,24,24,0,DN-1400,0,1
416756,NH-0700,42,42,0,,0,0
416784,NH-0700,46,31,0,QC-0400,15,0
416794,NH-0700,55,35,1,,0,0
416829,KH-2600,46,28,0,DN-1400,18,0
416865,PM-0300,44,44,0,KK-0100,0,0
416876,BK-0700,32,32,0,TR-1100,0,1
416895,PM-0300,33,33,0,KK-0100,0,1
416937,BK-0700,46,46,0,TR-1100,0,1
416969,PM-0300,40,31,0,KK-0100,9,0
417033,MT-2300,54,42,0,MT-0900,12,0
417038,AP-1800,52,47,0,GM-0100,5,0
417043,MT-2300,23,23,0,,0,0
417059,MT-2300,42,22,1,,0,0
417095,MT-2300,56,56,0,,0,0
417123,MT-2300,50,50,0,MT-0900,0,0
417136,AP-1800,54,45,0,GM-0100,9,0
417147,AP-1800,42,43,0,GM-0100,-1,0
417180,DC-3200,60,39,0,ER-0500,21,0
417217,MB-2100,52,39,0,BW-0100,13,0
417221,DC-3200,45,45,0,ER-0500,0,1
417236,DC-3200,45,39,0,ER-0500,6,0
417240,MB-2100,53,48,0,BW-0100,5,0
417244,DC-3200,63,49,0,ER-0500,14,0
417290,DC-3200,58,51,0,ER-0500,7,0
417294,MB-2100,50,50,0,,0,0
417305,DC-3200,55,59,0,ER-0500,-4,0
417324,DC-3200,50,11,0,ER-0500,39,0
417370,BF-0300,40,40,0,WW-0200,0,1
417402,CH-1100,56,36,1,,0,0
417433,BF-0300,51,39,0,WW-0200,12,0
417449,CH-1100,53,43,0,DB-1800,10,0
417471,CH-1100,51,51,0,,0,0
417477,BF-0300,51,39,0,WW-0200,12,0
417488,BF-0300,49,44,0,WW-0200,5,0
417492,CH-1100,48,36,0,DB-1800,12,0
417504,CH-1100,42,35,0,DB-1800,7,0
417538,DS-1500,37,37,0,,0,0
417543,SL-0400,58,38,1,,0,0
417553,SL-0400,48,48,0,SL-0900,0,0
417577,DS-1500,53,53,0,,0,0
417582,SL-0400,41,41,0,SL-0900,0,1
417595,SL-0400,38,38,0,MM-4800,0,1
417607,SL-0400,55,35,1,,0,0
417614,DS-1500,40,40,0,JH-3700,0,1
417618,SL-0400,41,41,0,SL-0900,0,1
417681,TM-3300,42,42,0,,0,0
417697,TM-3300,31,31,0,AR-0200,0,1
417725,HS-0200,51,53,0,RB-4900,-2,0
417751,TM-3300,27,27,0,KB-0400,0,0
417918,MS-0600,49,49,0,JC-5600,0,0
417924,RH-2500,43,43,0,,0,0
417945,RH-2500,41,42,0,DS-3300,-1,0
417958,RH-2500,47,27,1,,0,0
418027,MM-1900,26,26,0,DH-3200,0,1
418036,JF-0800,48,48,0,,0,0
418043,MM-1900,51,41,0,DH-3200,10,0
418047,JF-0800,35,35,0,PC-0900,0,1
418109,MM-1900,54,48,0,DH-3200,6,0
418113,JF-0800,34,34,0,PC-0900,0,1
418131,MM-1900,37,37,0,DH-3200,0,1
418135,JF-0800,40,40,0,PC-0900,0,1
418157,MM-1900,59,-20,0,DH-3200,79,0
418170,JF-0800,41,41,0,PC-0900,0,1
418186,JR-3700,52,49,0,AB-0800,3,0
418190,AL-0500,51,51,0,,0,0
418202,JR-3700,46,38,0,AB-0800,8,0
418213,JR-3700,55,61,0,AB-0800,-6,0
418225,AL-0500,27,27,0,NB-0800,0,1
418251,JR-3700,37,37,0,AB-0800,0,1
418255,AL-0500,53,44,0,NB-0800,9,0
418262,JR-3700,44,24,1,,0,0
418266,AL-0500,55,53,0,NB-0800,2,0
418274,AL-0500,56,44,0,NB-0800,12,0
418278,JR-3700,55,24,0,AB-0800,31,0
418283,AL-0500,49,47,0,NB-0800,2,0
418287,JR-3700,42,42,0,,0,0
418293,AL-0500,55,48,0,NB-0800,7,0
418297,JR-3700,46,47,0,AB-0800,-1,0
418301,AL-0500,45,37,0,NB-0800,8,0
418308,OM-0100,32,32,0,,0,0
418341,JR-3700,38,38,0,AB-0800,0,1
418345,AL-0500,55,34,0,NB-0800,21,0
418372,BG-1100,36,36,0,DR-1200,0,1
418376,CK-0900,55,-9,0,SB-1400,64,0
418383,CK-0900,55,55,0,,0,0
418400,BG-1100,34,34,0,DR-1200,0,1
418404,CK-0900,49,42,0,SB-1400,7,0
418434,CK-0900,52,52,0,,0,0
418475,CK-0900,56,36,1,,0,0
418479,BG-1100,52,50,0,DR-1200,2,0
418485,CK-0900,48,28,1,,0,0
418545,JK-0100,49,29,1,,0,0
418549,SK-0600,51,51,0,JN-0900,0,1
418557,JK-0100,27,27,0,CC-0700,0,1
418564,SK-0600,53,53,0,JN-0900,0,0
418580,SK-0600,38,38,0,,0,0
418604,SK-0600,45,37,0,JN-0900,8,0
418647,SK-0600,48,40,0,JN-0900,8,0
418661,JK-0100,53,47,0,CC-0700,6,0
418689,RH-2500,35,35,0,MM-4800,0,1
418693,DS-1500,47,47,0,,0,0
418701,RH-2500,32,32,0,,0,0
418705,DS-1500,52,-3,0,JC-5600,55,0
418723,DS-1500,38,38,0,,0,0
418729,RH-2500,49,49,0,,0,0
418733,DS-1500,36,36,0,,0,0
418749,DS-1500,42,42,0,,0,0
418774,DS-1500,37,37,0,,0,0
418781,RH-2500,27,27,0,SL-0900,0,1
418785,DS-1500,52,46,0,JC-5600,6,0
418789,RH-2500,35,35,0,SH-1300,0,1
418801,RH-2500,40,37,0,SH-1300,3,0
418809,DS-1500,30,30,0,,0,0
418819,RH-2500,39,39,0,,0,0
418835,RH-2500,45,42,0,SH-1300,3,0
418884,MK-1200,56,33,0,RB-4900,23,0
418939,TM-3300,35,35,0,EW-0500,0,1
418994,NH-0700,50,30,1,,0,0
419015,SK-0600,43,43,0,DN-1400,0,1
419019,NH-0700,50,38,0,CC-0700,12,0
419034,NH-0700,50,30,1,,0,0
419093,NH-0700,50,31,0,CC-0700,19,0
419105,NH-0700,35,35,0,CC-0700,0,1
419130,SK-0600,38,38,0,,0,0
419156,BM-0700,49,38,0,JN-0900,11,0
419166,BM-0700,36,34,0,JN-0900,2,0
419198,BM-0700,37,32,0,JN-0900,5,0
419204,JK-0100,41,21,1,,0,0
419247,JK-0100,44,24,1,,0,0
419256,BM-0700,45,25,1,,0,0
419260,JK-0100,37,40,0,EB-0600,-3,0
419277,BM-0700,32,32,0,,0,0
419289,BM-0700,38,38,0,,0,0
419294,JK-0100,51,49,0,EB-0600,2,0
419310,JR-3700,54,32,0,JJ-3900,22,0
419324,JR-3700,45,41,0,JJ-3900,4,0
419339,JR-3700,18,18,0,,0,0
419356,JR-3700,55,55,0,JJ-3900,0,0
419390,JR-3700,48,48,0,,0,0
419394,MT-2300,49,54,0,NB-0800,-5,0
419398,JR-3700,62,42,0,JJ-3900,20,0
419411,JR-3700,61,51,0,JJ-3900,10,0
419441,MT-2300,52,47,0,JF-2800,5,0
419454,MT-2300,41,41,0,,0,0
419466,MT-2300,35,35,0,,0,0
419488,MB-2100,50,38,0,TR-1100,12,0
419508,PM-0300,40,40,0,ER-0500,0,1
419514,MB-2100,47,40,0,TR-1100,7,0
419546,PM-0300,34,34,0,RH-2200,0,0
419562,MB-2100,54,54,0,TR-1100,0,1
419566,PM-0300,50,45,0,ER-0500,5,0
419573,MB-2100,34,34,0,TR-1100,0,1
419588,PM-0300,41,41,0,ER-0500,0,1
419607,PM-0300,46,48,0,ER-0500,-2,0
419654,BF-0300,35,35,0,,0,0
419658,AP-1800,41,39,0,DB-1800,2,0
419677,AP-1800,49,46,0,DB-1800,3,0
419717,AP-1800,58,48,0,DB-1800,10,0
419723,AP-1800,62,51,0,DB-1800,11,0
419750,BF-0300,44,37,0,MJ-2500,7,0
419754,AP-1800,24,24,0,,0,0
419762,AP-1800,43,43,0,DB-1800,0,1
419766,BF-0300,58,46,0,MJ-2500,12,0
419780,AP-1800,25,25,0,DB-1800,0,1
419786,BF-0300,36,36,0,,0,0
419795,BF-0300,46,26,1,,0,0
419801,DC-3200,38,38,0,,0,0
419805,BM-3600,46,46,0,BW-0100,0,1
419817,DC-3200,27,27,0,RP-0300,0,1
419860,DC-3200,37,17,1,,0,0
419883,BM-3600,52,52,0,,0,0
419892,DC-3200,37,37,0,,0,0
419912,BM-3600,73,73,0,,0,0
419917,DC-3200,28,28,0,,0,0
419951,BM-3600,41,41,0,BW-0100,0,1
419968,KH-2600,41,40,0,DR-1200,1,0
419972,CK-0900,36,36,0,QC-0400,0,1
419977,KH-2600,41,41,0,,0,0
419990,KH-2600,31,31,0,,0,0
420007,KH-2600,38,20,0,DR-1200,18,0
420070,KH-2600,42,27,0,DR-1200,15,0
420074,CK-0900,47,47,0,QC-0400,0,0
420091,CK-0900,51,45,0,QC-0400,6,0
420097,KH-2600,48,29,0,DR-1200,19,0
420115,KH-2600,46,39,0,DR-1200,7,0
420124,JB-0500,45,32,0,WW-0200,13,0
420133,JB-0500,34,34,0,WW-0200,0,1
420140,CH-1100,20,20,0,CM-3400,0,1
420145,JB-0500,47,39,0,WW-0200,8,0
420165,JB-0500,38,21,0,WW-0200,17,0
420169,CH-1100,34,34,0,,0,0
420176,JB-0500,42,37,0,WW-0200,5,0
420180,CH-1100,31,31,0,,0,0
420220,JB-0500,38,38,0,,0,0
420260,JB-0500,34,30,0,WW-0200,4,0
420294,SP-0500,47,39,0,JC-5400,8,0
420314,SP-0500,37,16,0,BS-2400,21,0
