pid,fgxp,fkicker,dist,good
113346,FG,AV-0400,29,1
113357,FG,JH-0900,46,1
113390,XP,OM-0100,20,1
113403,FG,MH-3100,39,1
113416,XP,OM-0100,20,1
113447,XP,MH-3100,20,1
113463,XP,MH-3100,20,1
113488,FG,MH-3100,46,0
113492,XP,OM-0100,20,1
113496,XP,MH-3100,20,1
113504,XP,MH-3100,20,1
113518,XP,MH-3100,20,1
113562,XP,NR-0100,20,0
113572,FG,MS-5200,49,0
113581,XP,NR-0100,20,1
113590,XP,MS-5200,20,1
113617,XP,MS-5200,20,1
113621,FG,NR-0100,40,1
113634,XP,NR-0100,20,1
113654,FG,MS-5200,38,0
113659,XP,MS-5200,20,1
113719,FG,PD-0200,25,1
113729,FG,SG-1100,32,0
113735,XP,SG-1100,20,1
113747,FG,PD-0200,30,0
113762,FG,SG-1100,22,0
113813,FG,PD-0200,33,1
113825,FG,SG-1100,43,1
113837,FG,SG-1100,44,1
113862,XP,PE-0100,20,1
113878,FG,RL-1300,21,1
113908,XP,PE-0100,20,1
113920,FG,RL-1300,31,1
113936,XP,RL-1300,20,1
113960,FG,RL-1300,27,1
113980,XP,RL-1300,20,1
113995,FG,PE-0100,52,0
114003,XP,RL-1300,20,1
114026,FG,MV-0100,31,1
114029,XP,MV-0100,20,1
114057,FG,MV-0100,46,1
114166,FG,KB-2300,34,1
114187,FG,JR-1100,25,1
114204,FG,JR-1100,29,1
114211,XP,RC-2900,20,1
114222,XP,JR-1100,20,1
114238,FG,RC-2900,23,1
114246,FG,JR-1100,30,1
114265,FG,JR-1100,46,1
114296,FG,JR-1100,33,1
114304,XP,RC-2900,20,1
114313,FG,JR-1100,50,1
114362,XP,MA-0700,20,1
114369,XP,MA-0700,20,1
114393,XP,MA-0700,20,1
114405,XP,MA-0700,20,1
114414,XP,MA-0700,20,1
114436,FG,MA-0700,46,0
114445,XP,MA-0700,20,1
114471,XP,MA-0700,20,1
114506,XP,GA-0300,20,1
114540,XP,JF-0900,20,1
114570,XP,GA-0300,20,1
114578,XP,JF-0900,20,1
114617,XP,GA-0300,20,1
114625,XP,JF-0900,20,1
114646,FG,GA-0300,46,0
114655,FG,JF-0900,44,1
114668,FG,GA-0300,29,1
114690,FG,MB-4600,38,1
114723,XP,JN-0600,20,1
114737,FG,JN-0600,54,0
114751,XP,MB-4600,20,1
114757,XP,JN-0600,20,1
114764,XP,MB-4600,20,1
114777,FG,MB-4600,36,1
114815,XP,JN-0600,20,1
114828,FG,MB-4600,19,1
114858,FG,JN-0600,38,1
114893,FG,JW-3300,55,0
114901,XP,DA-0300,20,1
114929,FG,DA-0300,31,1
114944,FG,JW-3300,22,1
115048,FG,JE-0200,54,1
115061,FG,SC-0700,42,0
115065,XP,JE-0200,20,1
115069,XP,SC-0700,20,1
115082,XP,SC-0700,20,1
115095,XP,SC-0700,20,1
115100,XP,JE-0200,20,1
115114,FG,SC-0700,20,1
115129,XP,JE-0200,20,1
115154,FG,SC-0700,40,1
115174,FG,SC-0700,49,0
115185,FG,JE-0200,24,1
115205,FG,SC-0700,38,0
115213,FG,JE-0200,53,0
115222,FG,SC-0700,27,1
115260,FG,RL-0900,20,1
115276,XP,JC-2100,20,1
115284,XP,JC-2100,20,1
115299,FG,JC-2100,23,1
115317,XP,JC-2100,20,1
115322,XP,RL-0900,20,1
115346,XP,JC-2100,20,1
115379,XP,RL-0900,20,1
115395,XP,RL-0900,20,1
115415,FG,JC-0900,48,0
115460,XP,MG-1200,20,1
115474,FG,MG-1200,42,0
115490,XP,JC-0900,20,1
115500,XP,JC-0900,20,1
115510,FG,MG-1200,51,1
115537,FG,JC-0900,48,1
115580,FG,SJ-0300,23,1
115614,FG,SJ-0300,48,1
115620,FG,JH-0500,34,0
115632,XP,JH-0500,20,1
115643,FG,JH-0500,36,1
115654,XP,SJ-0300,20,1
115673,XP,SJ-0300,20,1
115683,FG,JH-0500,45,1
115694,FG,SJ-0300,36,1
115703,XP,JH-0500,20,1
115714,FG,SJ-0300,29,1
115731,XP,JH-0900,20,1
115742,XP,BG-1300,20,1
115767,XP,JH-0900,20,1
115791,FG,JH-0900,33,0
115800,FG,JH-0900,26,1
115813,XP,BG-1300,20,1
115825,FG,JH-0900,20,1
115836,FG,BG-1300,29,1
115880,FG,BG-1300,41,1
115907,FG,BG-1300,42,1
115925,FG,JC-0900,34,1
115934,XP,JC-0900,20,1
115951,XP,MS-5200,20,1
115964,FG,JC-0900,28,1
116001,XP,JC-0900,20,1
116022,XP,JC-0900,20,1
116026,XP,MS-5200,20,1
116051,FG,MS-5200,26,1
116062,FG,JC-0900,28,1
116073,XP,JC-0900,20,1
116097,XP,NR-0100,20,1
116107,XP,SG-1100,20,1
116116,FG,NR-0100,52,0
116138,XP,SG-1100,20,1
116150,XP,NR-0100,20,1
116171,FG,NR-0100,24,1
116187,XP,SG-1100,20,1
116194,XP,NR-0100,20,1
116205,XP,SG-1100,20,1
116211,XP,SG-1100,20,1
116220,XP,NR-0100,20,1
116229,XP,SG-1100,20,1
116274,FG,JC-2100,44,0
116284,FG,BC-3000,23,1
116292,FG,BC-3000,37,1
116329,XP,JC-2100,20,1
116358,FG,JC-2100,55,0
116373,FG,JC-2100,47,1
116392,XP,BC-3000,20,1
116406,XP,JC-2100,20,1
116408,XP,BC-3000,20,1
116420,XP,BC-3000,20,1
116427,XP,JC-2100,20,1
116435,FG,BC-3000,47,0
116449,XP,JC-2100,20,1
116463,FG,PD-0200,42,0
116482,XP,DB-3500,20,1
116521,FG,PD-0200,36,0
116539,XP,PD-0200,20,1
116546,XP,DB-3500,20,1
116551,XP,PD-0200,20,1
116592,FG,DB-3500,33,1
116604,FG,DB-3500,22,1
116609,XP,PD-0200,20,1
116619,FG,JW-3300,36,1
116621,XP,MA-0700,20,1
116626,XP,MA-0700,20,1
116638,FG,JW-3300,42,0
116647,XP,JW-3300,20,1
116668,XP,MA-0700,20,1
116674,XP,MA-0700,20,1
116687,XP,MA-0700,20,1
116734,XP,MA-0700,20,1
116745,XP,MA-0700,20,1
116766,FG,AV-0400,39,1
116783,XP,AV-0400,20,1
116788,XP,AV-0400,20,1
116820,FG,AV-0400,46,1
116844,FG,MH-3100,26,1
116856,XP,MH-3100,20,1
116881,XP,AV-0400,20,1
116887,FG,AV-0400,43,0
116914,XP,MH-3100,20,1
116934,FG,JE-0200,22,1
116949,XP,JH-0500,20,0
116964,FG,JE-0200,23,1
116990,XP,JE-0200,20,1
117002,FG,JH-0500,43,1
117010,FG,JE-0200,33,0
117020,FG,JE-0200,46,0
117029,XP,JH-0500,20,1
117048,FG,JH-0500,21,1
117090,XP,KB-2300,20,1
117100,XP,KB-2300,20,1
117148,FG,JR-1100,40,1
117162,FG,JR-1100,31,1
117198,FG,JR-1100,43,0
117221,FG,KB-2300,43,1
117231,XP,KB-2300,20,1
117249,XP,SJ-0300,20,1
117264,FG,SJ-0300,51,1
117309,XP,SC-0700,20,1
117318,FG,SJ-0300,49,0
117333,FG,SJ-0300,20,1
117366,XP,SJ-0300,20,1
117388,XP,SJ-0300,20,1
117427,FG,RL-0900,34,1
117439,FG,RL-0900,43,1
117452,XP,DA-0300,20,1
117470,XP,DA-0300,20,1
117487,FG,DA-0300,33,1
117505,FG,DA-0300,40,1
117522,XP,DA-0300,20,1
117544,XP,RL-0900,20,1
117582,FG,DA-0300,39,0
117593,XP,RL-0900,20,1
117637,XP,MG-1200,20,1
117650,XP,MG-1200,20,1
117663,FG,JF-0900,30,1
117671,XP,MG-1200,20,1
117684,FG,MG-1200,42,1
117697,FG,MG-1200,21,1
117719,XP,JF-0900,20,1
117726,XP,MG-1200,20,1
117752,XP,JN-0600,20,1
117780,XP,JN-0600,20,1
117788,XP,MV-0100,20,1
117801,XP,JN-0600,20,1
117814,FG,MV-0100,44,1
117851,FG,JN-0600,35,1
117869,XP,MV-0100,20,1
117880,FG,JN-0600,29,1
117894,FG,MV-0100,44,0
117923,FG,JC-5000,43,0
117933,FG,MB-4600,42,1
117953,XP,MB-4600,20,1
117966,FG,MB-4600,37,0
117973,XP,MB-4600,20,1
117982,FG,JC-5000,24,1
118002,FG,JC-5000,44,1
118021,XP,MB-4600,20,1
118038,FG,MB-4600,35,1
118047,XP,JC-5000,20,1
118097,FG,GA-0300,23,1
118110,XP,GA-0300,20,1
118120,FG,GA-0300,22,1
118132,FG,RL-1300,33,1
118149,FG,RL-1300,19,1
118158,XP,GA-0300,20,0
118168,XP,RL-1300,20,1
118175,FG,GA-0300,37,1
118202,XP,RL-1300,20,1
118248,XP,OM-0100,20,1
118296,XP,OM-0100,20,1
118322,FG,PE-0100,52,1
118326,XP,OM-0100,20,1
118370,FG,OM-0100,23,1
118376,FG,OM-0100,29,1
118412,XP,RL-0900,20,1
118414,XP,JF-0900,20,1
118433,XP,JF-0900,20,1
118470,FG,JF-0900,22,1
118484,XP,RL-0900,20,1
118500,XP,RL-0900,20,1
118544,FG,RL-0900,43,1
118556,XP,JF-0900,20,1
118574,FG,JF-0900,36,0
118601,FG,SC-0700,39,1
118612,XP,MH-3100,20,1
118631,FG,SC-0700,44,0
118639,FG,MH-3100,42,1
118651,XP,SC-0700,20,1
118661,FG,MH-3100,36,1
118727,FG,SC-0700,53,1
118745,XP,MH-3100,20,1
118798,FG,PE-0100,53,1
118815,XP,PE-0100,20,1
118833,XP,JH-0500,20,1
118841,XP,PE-0100,20,1
118854,FG,JH-0500,42,1
118874,FG,JH-0500,28,1
118889,FG,PE-0100,48,1
118914,XP,DB-3500,20,1
118932,FG,NR-0100,51,1
118940,XP,DB-3500,20,1
118949,FG,NR-0100,18,1
118990,FG,NR-0100,25,1
119028,XP,DB-3500,20,1
119066,XP,PD-0200,20,0
119096,XP,PD-0200,20,1
119145,FG,PD-0200,29,1
119157,XP,MV-0100,20,1
119184,XP,MV-0100,20,1
119195,XP,PD-0200,20,1
119205,XP,MV-0100,20,1
119218,XP,MV-0100,20,1
119249,XP,JE-0200,20,1
119269,FG,MA-0700,43,0
119277,XP,JE-0200,20,1
119326,XP,MA-0700,20,1
119338,XP,JE-0200,20,1
119348,XP,JE-0200,20,1
119361,XP,MA-0700,20,1
119371,FG,JE-0200,30,1
119380,XP,MA-0700,20,1
119394,FG,MA-0700,21,1
119420,FG,MG-1200,20,1
119445,XP,MG-1200,20,1
119453,XP,JH-0900,20,1
119467,FG,JH-0900,37,1
119482,FG,MG-1200,28,1
119490,FG,JH-0900,25,1
119534,XP,MG-1200,20,1
119537,XP,JH-0900,20,1
119555,FG,MG-1200,38,1
119567,FG,JH-0900,57,0
119593,FG,MS-5200,22,1
119610,XP,KB-2300,20,1
119621,FG,MS-5200,22,1
119638,XP,MS-5200,20,1
119673,XP,MS-5200,20,1
119684,XP,KB-2300,20,1
119707,FG,MS-5200,47,1
119720,FG,KB-2300,41,1
119744,FG,OM-0100,25,1
119758,FG,SJ-0300,26,1
119765,XP,OM-0100,20,1
119797,XP,OM-0100,20,1
119807,FG,SJ-0300,38,1
119823,FG,SJ-0300,45,1
119840,FG,OM-0100,27,1
119867,FG,OM-0100,40,0
119881,FG,OM-0100,41,1
119895,FG,JC-0900,40,1
119903,XP,GA-0300,20,1
119920,XP,GA-0300,20,1
119922,XP,JC-0900,20,1
119933,FG,GA-0300,41,1
119946,FG,JC-0900,34,1
119964,XP,JC-0900,20,1
119971,XP,GA-0300,20,1
120009,FG,JC-0900,27,1
120073,XP,MB-4600,20,1
120081,XP,MB-4600,20,1
120092,XP,MB-4600,20,1
120102,FG,MB-4600,38,1
120151,FG,MB-4600,35,1
120190,FG,MB-4600,31,1
120208,XP,MB-4600,20,1
120218,XP,BC-3000,20,1
120246,XP,DA-0300,20,1
120268,FG,DA-0300,28,1
120281,XP,DA-0300,20,1
120303,XP,JC-5000,20,1
120331,XP,DA-0300,20,1
120352,XP,DA-0300,20,1
120365,XP,JC-5000,20,1
120378,XP,JC-5000,20,1
120396,FG,DA-0300,45,1
120418,XP,JR-1100,20,1
120436,XP,SG-1100,20,1
120449,FG,JR-1100,36,1
120463,FG,JR-1100,41,1
120505,XP,JR-1100,20,1
120528,XP,SG-1100,20,1
120540,FG,JR-1100,23,1
120548,XP,JR-1100,20,1
120599,FG,RL-1300,48,1
120619,FG,JC-2100,47,1
120643,FG,JC-2100,42,1
120656,XP,RL-1300,20,1
120668,XP,RL-1300,20,1
120691,FG,RL-1300,42,0
120706,FG,RL-1300,28,1
120732,FG,JW-3300,26,1
120765,XP,JW-3300,20,1
120782,XP,BG-1300,20,1
120795,XP,JW-3300,20,1
120804,XP,JW-3300,20,1
120815,XP,BG-1300,20,1
120830,XP,BG-1300,20,1
120850,FG,JW-3300,37,1
120860,XP,BG-1300,20,1
120884,FG,JW-3300,26,1
120895,FG,JN-0600,45,0
120928,XP,JN-0600,20,1
120952,XP,JN-0600,20,1
120969,XP,AV-0400,20,1
120979,XP,JN-0600,20,1
121012,FG,JN-0600,28,1
121053,XP,JC-2100,20,1
121059,FG,BG-1300,40,0
121071,FG,JC-2100,42,0
121079,FG,JC-2100,42,0
121097,XP,BG-1300,20,1
121115,FG,JC-2100,24,1
121124,XP,JC-2100,20,1
121183,XP,BG-1300,20,1
121216,XP,DA-0300,20,1
121245,XP,DA-0300,20,1
121270,FG,DA-0300,32,1
121310,FG,BC-3000,42,1
121318,XP,DA-0300,20,1
121323,FG,DA-0300,39,1
121354,XP,OM-0100,20,1
121400,FG,GA-0300,35,1
121428,XP,GA-0300,20,1
121441,XP,OM-0100,20,1
121452,XP,GA-0300,20,1
121464,FG,OM-0100,25,1
121478,FG,GA-0300,53,1
121499,FG,JF-0900,23,1
121509,FG,JH-0900,44,0
121546,FG,JF-0900,23,1
121570,XP,JF-0900,20,1
121582,FG,JF-0900,36,1
121591,FG,JF-0900,20,1
121613,FG,JF-0900,39,1
121626,XP,JH-0900,20,1
121639,XP,JF-0900,20,1
121650,XP,JF-0900,20,1
121674,XP,PD-0200,20,1
121687,FG,MS-5200,31,1
121709,XP,MS-5200,20,1
121750,FG,MS-5200,43,1
121802,XP,PD-0200,20,1
121810,XP,PE-0100,20,1
121849,XP,SG-1100,20,1
121862,XP,SG-1100,20,1
121879,XP,SG-1100,20,1
121899,FG,PE-0100,48,0
121942,XP,PE-0100,20,1
121958,FG,SG-1100,25,1
121994,FG,JC-0900,38,1
122001,XP,NR-0100,20,1
122008,XP,JC-0900,20,1
122056,FG,JC-0900,33,0
122066,FG,JC-0900,43,1
122125,XP,NR-0100,20,0
122151,XP,NR-0100,20,1
122221,FG,RL-1300,33,1
122254,FG,MH-3100,33,0
122287,XP,RL-1300,20,1
122325,FG,MB-4600,20,1
122357,XP,MB-4600,20,1
122391,FG,MV-0100,20,1
122396,XP,MB-4600,20,1
122409,XP,MB-4600,20,0
122425,FG,MV-0100,27,1
122437,XP,MB-4600,20,1
122457,XP,MB-4600,20,1
122469,XP,MV-0100,20,1
122476,XP,MB-4600,20,1
122513,XP,JN-0600,20,1
122522,FG,DB-3500,24,1
122535,XP,JN-0600,20,1
122545,FG,JN-0600,46,0
122598,XP,JN-0600,20,1
122612,XP,JN-0600,20,1
122645,XP,DB-3500,20,1
122671,XP,MH-3900,20,1
122680,FG,SC-0700,30,1
122720,XP,MH-3900,20,1
122728,FG,SC-0700,49,1
122747,XP,MH-3900,20,1
122770,FG,SC-0700,24,1
122785,XP,SC-0700,20,1
122814,FG,MH-3900,38,1
122831,XP,SJ-0300,20,1
122847,XP,SJ-0300,20,1
122866,XP,SJ-0300,20,1
122903,FG,JE-0200,25,1
122926,XP,JE-0200,20,1
122964,XP,SJ-0300,20,1
123008,FG,RL-0900,31,1
123035,FG,RL-0900,36,1
123050,FG,JW-3300,45,1
123056,XP,RL-0900,20,1
123091,XP,RL-0900,20,1
123105,XP,JW-3300,20,1
123115,FG,RL-0900,22,1
123128,XP,RL-0900,20,1
123178,FG,KB-2300,46,1
123187,XP,JC-5000,20,1
123212,FG,JC-5000,48,0
123240,XP,JC-5000,20,1
123265,FG,JC-5000,46,0
123298,XP,JC-5000,20,1
123315,XP,KB-2300,20,1
123327,FG,JC-5000,23,1
123352,XP,JH-0500,20,1
123354,XP,AV-0400,20,1
123372,XP,JH-0500,20,1
123397,FG,AV-0400,49,1
123410,FG,JH-0500,39,1
123447,XP,AV-0400,20,1
123458,FG,JH-0500,23,1
123475,XP,JH-0500,20,1
123490,FG,JH-0500,43,1
123513,XP,JR-1100,20,1
123517,XP,JR-1100,20,1
123531,FG,JR-1100,26,1
123654,XP,MG-1200,20,1
123667,XP,DA-0300,20,1
123760,FG,MB-4600,36,0
123784,XP,MB-4600,20,1
123800,FG,DA-0300,35,0
123817,FG,MB-4600,39,1
123854,XP,SJ-0300,20,1
123884,XP,SJ-0300,20,1
123907,FG,SJ-0300,27,1
123948,XP,SJ-0300,20,1
123978,FG,MH-3100,32,1
123997,FG,MH-3100,25,1
124013,XP,MH-3100,20,1
124032,XP,MH-3100,20,1
124044,FG,NR-0100,19,1
124077,XP,MH-3100,20,1
124135,FG,PD-0200,40,1
124169,XP,PD-0200,20,1
124180,XP,JF-0900,20,1
124197,FG,JF-0900,28,0
124211,FG,JF-0900,42,1
124221,FG,JF-0900,49,1
124231,FG,JF-0900,30,1
124257,XP,PD-0200,20,1
124268,XP,PD-0200,20,1
124306,FG,JE-0200,44,1
124320,FG,JE-0200,54,1
124337,FG,JE-0200,21,1
124357,XP,BG-1300,20,1
124377,XP,JE-0200,20,1
124397,XP,JE-0200,20,1
124412,XP,JE-0200,20,1
124423,XP,JE-0200,20,1
124443,XP,JH-0900,20,1
124460,XP,GA-0300,20,1
124464,XP,GA-0300,20,1
124472,XP,JH-0900,20,1
124481,XP,GA-0300,20,1
124496,XP,GA-0300,20,1
124507,FG,JH-0900,37,1
124545,XP,JH-0900,20,1
124555,XP,GA-0300,20,1
124569,FG,GA-0300,43,0
124595,FG,GA-0300,18,1
124624,FG,KB-2300,50,0
124631,FG,JN-0600,28,1
124650,FG,KB-2300,19,0
124671,FG,JN-0600,26,1
124718,FG,KB-2300,42,1
124749,XP,JN-0600,20,1
124796,FG,DB-3500,32,1
124808,FG,MV-0100,19,1
124821,XP,DB-3500,20,1
124837,XP,MV-0100,20,1
124873,FG,DB-3500,23,1
124891,FG,MV-0100,27,1
124905,XP,MV-0100,20,1
124951,XP,OM-0100,20,1
124972,XP,OM-0100,20,1
124989,XP,AV-0400,20,1
124997,XP,OM-0100,20,1
125005,FG,AV-0400,41,1
125022,FG,OM-0100,47,0
125033,FG,AV-0400,36,1
125065,FG,OM-0100,28,1
125088,FG,AV-0400,43,1
125101,FG,AV-0400,35,1
125124,FG,JC-0900,30,1
125180,XP,SG-1100,20,1
125201,FG,JC-0900,38,1
125209,FG,SG-1100,50,1
125296,XP,JH-0500,20,1
125320,FG,RL-1300,23,1
125330,XP,JH-0500,20,1
125342,XP,RL-1300,20,1
125351,XP,JH-0500,20,1
125364,XP,JH-0500,20,1
125381,XP,JH-0500,20,1
125403,XP,RL-1300,20,1
125412,XP,JH-0500,20,1
125440,XP,JR-1100,20,1
125445,XP,MS-5200,20,1
125456,FG,JR-1100,23,1
125476,XP,JR-1100,20,1
125481,XP,MS-5200,20,1
125502,FG,JR-1100,48,1
125516,FG,MS-5200,43,1
125524,XP,MS-5200,20,1
125543,XP,MS-5200,20,1
125588,XP,RL-0900,20,1
